_id,Document Name,Author,Year,Primary Stakeholder,Primary Category,Primary Labels,Secondary Stakeholder,Secondary Category,Secondary Labels,Context,Tag,prinorm,secnorm,source,Insert Datetime
685d9f7157f9330c862780ea,Environmental Protection Agency â__ Ireland's Environment â__ An Integrated Assessment 2020.pdf,Environmental Protection Agency,2020,"Department of Housing, Local Government and Heritage","Department of Housing, Local Government and Heritage","Department of Housing, Local Government and Heritage 001",Agricultural Sustainability Support and Advisory Programme,Research and Regulatory,Research and Regulatory 007,"The Department of Housing, Local Government and Heritage funds the ASSAP advisory programme, which collaborates with farmers to improve sustainable farming practices and water quality in prioritized catchment areas.",Funds,"departmentofhousing,localgovernmentandheritage001",researchandregulatory007,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c862780eb,Environmental Protection Agency â__ Ireland's Environment â__ An Integrated Assessment 2020.pdf,Environmental Protection Agency,2020,Dairy Sustainability Ireland,Trade Association,Trade Association 006,Specialist Dairy Advisors,Inputs,Inputs 022,Dairy Sustainability Ireland funds specialist dairy advisors who collaborate with farmers to promote sustainable farming practices and improve water quality.,Funds,tradeassociation006,inputs022,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c862780ec,Environmental Protection Agency â__ Ireland's Environment â__ An Integrated Assessment 2020.pdf,Environmental Protection Agency,2020,Dairy Sustainability Ireland,Trade Association,Trade Association 006,Specialist Dairy Advisors,Inputs,Inputs 022,Dairy Sustainability Ireland funds specialist dairy advisors who collaborate with farmers to promote sustainable farming practices and improve water quality.,Funds,tradeassociation006,inputs022,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c862780ed,Environmental Protection Agency â__ Ireland's Environment â__ An Integrated Assessment 2020.pdf,Environmental Protection Agency,2020,Dairy Sustainability Ireland,Trade Association,Trade Association 006,Dairy Farmers,Producers,Producers 006,"The Dairy Sustainability Initiative is providing advice on sustainable farming practices to 18,000 dairy farmers to improve environmental impacts.",Advises,tradeassociation006,producers006,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c862780ee,Environmental Protection Agency â__ Ireland's Environment â__ An Integrated Assessment 2020.pdf,Environmental Protection Agency,2020,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,Farmers,Producers,Producers 008,The Teagasc The Agriculture and Food Development Authority collaborates with over 300 farmers to evaluate the environmental and economic effects of the Nitrates Action Programme measures.,Collaboration,semistateagency012,producers008,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c862780ef,Environmental Protection Agency â__ Ireland's Environment â__ An Integrated Assessment 2020.pdf,Environmental Protection Agency,2020,Irish Farmers' Association,Trade Association,Trade Association 013,Smart Farming Initiative,Research and Regulatory,Research and Regulatory 077,"The Smart Farming initiative, led by the Irish Farmers’ Association, aims to reduce costs and environmental impact through better resource management on farms.",Aims,tradeassociation013,researchandregulatory077,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c862780f0,Environmental Protection Agency â__ Ireland's Environment â__ An Integrated Assessment 2020.pdf,Environmental Protection Agency,2020,Agricultural Sustainability Support and Advisory Programme,Research and Regulatory,Research and Regulatory 007,Farming Community,Producers,Producers 031,The Agricultural Sustainability Support and Advisory Programme will provide advice to the farming community on measures to address water quality issues.,Advises,researchandregulatory007,producers031,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c862780f1,Environmental Protection Agency â__ Ireland's Environment â__ An Integrated Assessment 2020.pdf,Environmental Protection Agency,2020,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,Dairy Cooperatives,Producers,Producers 005,Teagasc collaborates with dairy cooperatives through the Agricultural Sustainability Support and Advisory Programme to advise farmers on measures to improve water quality.,Collaboration,semistateagency012,producers005,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c862780f2,Environmental Protection Agency â__ Ireland's Environment â__ An Integrated Assessment 2020.pdf,Environmental Protection Agency,2020,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,Dairy Cooperatives,Producers,Producers 005,Teagasc collaborates with dairy cooperatives through the Agricultural Sustainability Support and Advisory Programme to advise farmers on measures to improve water quality.,Collaboration,semistateagency012,producers005,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c862780f3,Environmental Protection Agency â__ Ireland's Environment â__ An Integrated Assessment 2020.pdf,Environmental Protection Agency,2020,Local Authority Waters Programme,State Agencies and Local Authorities,State Agencies and Local Authorities 005,Agricultural Sustainability Support and Advisory Programme,Research and Regulatory,Research and Regulatory 007,"LAWPRO notifies ASSAP of water quality issues related to agriculture, and ASSAP works with local farmers to implement improvements.",Notifies,stateagenciesandlocalauthorities005,researchandregulatory007,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c862780f4,Environmental Protection Agency â__ Ireland's Environment â__ An Integrated Assessment 2020.pdf,Environmental Protection Agency,2020,Agricultural Sustainability Support and Advisory Programme,Research and Regulatory,Research and Regulatory 007,Local Farming Community,Producers,Producers 021,ASSAP works with the local farming community to identify and implement improvements in water quality based on issues identified by LAWPRO.,Implements,researchandregulatory007,producers021,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c862780f5,Environmental Protection Agency â__ Ireland's Environment â__ An Integrated Assessment 2020.pdf,Environmental Protection Agency,2020,National Institute for Public Health and the Environment,Research and Regulatory,Research and Regulatory 065,Government of Ireland,Government of Ireland,Government of Ireland 001,"The Irish Government commissioned the National Institute for Public Health and the Environment to prepare a report on electromagnetic fields in the Irish context, confirming no health effects below international guidelines.",Reports,researchandregulatory065,governmentofireland001,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c862780f6,Environmental Protection Agency â__ Ireland's Environment â__ An Integrated Assessment 2020.pdf,Environmental Protection Agency,2020,National Institute for Public Health and the Environment,Research and Regulatory,Research and Regulatory 065,Government of Ireland,Government of Ireland,Government of Ireland 001,"The Irish Government commissioned the National Institute for Public Health and the Environment to prepare a report on electromagnetic fields in the Irish context, confirming no health effects below international guidelines.",Reports,researchandregulatory065,governmentofireland001,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c862780f7,Environmental Protection Agency â__ Ireland's Environment â__ An Integrated Assessment 2020.pdf,Environmental Protection Agency,2020,Environmental Protection Agency,State Agencies ,State Agencies  001,Queen’s University Belfast,Research and Regulatory,Research and Regulatory 070,The EPA funded research projects at Queen’s University Belfast that developed phosphorus treatment and recycling technologies for the agri-food sector.,Funds,stateagencies001,researchandregulatory070,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c862780f8,Environmental Protection Agency â__ Ireland's Environment â__ An Integrated Assessment 2020.pdf,Environmental Protection Agency,2020,Environmental Protection Agency,State Agencies ,State Agencies  001,University Of Galway,Research and Regulatory,Research and Regulatory 095,The EPA funded research projects at the National University of Ireland Galway that explored phosphorus treatment and recycling technologies for the agri-food sector.,Funds,stateagencies001,researchandregulatory095,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c862780f9,Environmental Protection Agency â__ Ireland's Environment â__ An Integrated Assessment 2020.pdf,Environmental Protection Agency,2020,Environmental Protection Agency,State Agencies ,State Agencies  001,University College Cork,Research and Regulatory,Research and Regulatory 091,The EPA coordinates and funds research at University College Cork focused on demonstrating a circular economy approach to dairy-processing wastewater.,Funds,stateagencies001,researchandregulatory091,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c862780fa,Environmental Protection Agency â__ Ireland's Environment â__ An Integrated Assessment 2020.pdf,Environmental Protection Agency,2020,Environmental Protection Agency,State Agencies ,State Agencies  001,University of Limerick,Research and Regulatory,Research and Regulatory 096,"The EPA funds research at the University of Limerick, including projects focused on the reuse of industrial wastes and recovery of valuable metals.",Funds,stateagencies001,researchandregulatory096,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c862780fb,Environmental Protection Agency â__ Ireland's Environment â__ An Integrated Assessment 2020.pdf,Environmental Protection Agency,2020,Environmental Protection Agency,State Agencies ,State Agencies  001,ABP Food Group,Processors,Processors 001,The EPA supports ABP's efforts to achieve European Water Stewardship certification by providing guidance and resources for sustainable water management practices.,Supports,stateagencies001,processors001,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c862780fc,Environmental Protection Agency â__ Ireland's Environment â__ An Integrated Assessment 2020.pdf,Environmental Protection Agency,2020,Google,Telecommunications and Financial Services,Telecommunications and Financial Services 006,WattTime,NGO,NGO 030,Google supports Watt Time in developing a satellite system to monitor emissions from large power stations globally.,Supports,telecommunicationsandfinancialservices006,ngo030,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c862780fd,Irelandâ__s Climate Change Assessment Volume 2..pdf,Environmental Protection Agency,2023,Government of Ireland,Government of Ireland,Government of Ireland 001,Irish Agricultural Sector,Producers,Producers 016,The government has taken actions to promote the production of protein crops in the agricultural sector to address emissions related to high-protein feed imports.,Implements,governmentofireland001,producers016,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c862780fe,Irelandâ__s Climate Change Assessment Volume 2..pdf,Environmental Protection Agency,2023,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,Irish Agricultural Sector,Producers,Producers 016,Teagasc has developed solutions to reduce emissions specifically for the Irish agricultural sector through various mitigation actions.,Implements,semistateagency012,producers016,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c862780ff,Irelandâ__s Climate Change Assessment Volume 2..pdf,Environmental Protection Agency,2023,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,Irish Agricultural Sector,Producers,Producers 016,Teagasc has developed solutions to reduce emissions specifically for the Irish agricultural sector through various mitigation actions.,Implements,semistateagency012,producers016,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c86278100,Irelandâ__s Climate Change Assessment Volume 2..pdf,Environmental Protection Agency,2023,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,Farmers,Producers,Producers 008,Teagasc provides technical guidelines to farmers for agricultural mitigation strategies aimed at reducing emissions.,Advises,semistateagency012,producers008,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c86278101,Irelandâ__s Climate Change Assessment Volume 2..pdf,Environmental Protection Agency,2023,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,Farmers,Producers,Producers 008,Teagasc provides technical guidelines to farmers for agricultural mitigation strategies aimed at reducing emissions.,Advises,semistateagency012,producers008,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c86278102,Irelandâ__s Climate Change Assessment Volume 2..pdf,Environmental Protection Agency,2023,"Department of Communications, Climate Action and the Environment","Department of Environment, Climate and Communications","Department of Environment, Climate and Communications 003",Farmers,Producers,Producers 008,"The Department of Communications, Climate Action and the Environment addresses the barriers faced by farmers in adopting agricultural mitigation strategies.",Supports,"departmentofenvironment,climateandcommunications003",producers008,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c86278103,Irelandâ__s Climate Change Assessment Volume 2..pdf,Environmental Protection Agency,2023,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,Irish Agricultural Sector,Producers,Producers 016,Teagasc has developed solutions to reduce emissions specifically for the Irish agricultural sector through various mitigation actions.,Implements,semistateagency012,producers016,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c86278104,Irelandâ__s Climate Change Assessment Volume 2..pdf,Environmental Protection Agency,2023,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,Irish Agricultural Sector,Producers,Producers 016,Teagasc has developed solutions to reduce emissions specifically for the Irish agricultural sector through various mitigation actions.,Implements,semistateagency012,producers016,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c86278105,Our Rural Future - Rural Development Policy 2021 - 2025.pdf,Government of Ireland,2021,Agri-food Businesses,Processors,Processors 002,Irish Society,Civil Society,Civil Society 008,The Agriculture sector is actively addressing environmental challenges to support Irish society's transition to a climate-neutral economy by 2050.,Supports,processors002,civilsociety008,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c86278106,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,Dairy Sustainability Ireland,Trade Association,Trade Association 006,Farmers,Producers,Producers 008,Dairy Sustainability Ireland collaborates with farmers to help them meet environmental targets through improved fertiliser application and water protection practices.,Collaboration,tradeassociation006,producers008,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c86278107,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,Dairy Sustainability Ireland,Trade Association,Trade Association 006,Farmers,Producers,Producers 008,Dairy Sustainability Ireland collaborates with farmers to help them meet environmental targets through improved fertiliser application and water protection practices.,Collaboration,tradeassociation006,producers008,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c86278108,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,Government of Ireland,Government of Ireland,Government of Ireland 001,Agri-Environment Advisors,Inputs,Inputs 005,The Government funds 20 Agri-Environment Advisors to promote on-farm best practices for improving water quality.,Funds,governmentofireland001,inputs005,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c86278109,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,Dairy Sustainability Ireland,Trade Association,Trade Association 006,Farmers,Producers,Producers 008,Dairy Sustainability Ireland collaborates with farmers to help them meet environmental targets through improved fertiliser application and water protection practices.,Collaboration,tradeassociation006,producers008,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c8627810a,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,Dairy Sustainability Ireland,Trade Association,Trade Association 006,Farmers,Producers,Producers 008,Dairy Sustainability Ireland collaborates with farmers to help them meet environmental targets through improved fertiliser application and water protection practices.,Collaboration,tradeassociation006,producers008,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c8627810b,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,Government of Ireland,Government of Ireland,Government of Ireland 001,Agri-Environment Advisors,Inputs,Inputs 005,The Government funds 20 Agri-Environment Advisors to promote best practices for improving water quality on farms.,Funds,governmentofireland001,inputs005,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c8627810c,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,Bord Bia The Irish Food Board,"Branding, Marketing and Distribution","Branding, Marketing and Distribution 001",Origin Green Farmer Members,"Branding, Marketing and Distribution","Branding, Marketing and Distribution 006",Bord Bia provides evidence regarding the significant contribution of Origin Green farmer members to the country's beef and dairy production.,Reports,"branding,marketinganddistribution001","branding,marketinganddistribution006",Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c8627810d,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,Bord Bia The Irish Food Board,"Branding, Marketing and Distribution","Branding, Marketing and Distribution 001",Origin Green Farmer Members,"Branding, Marketing and Distribution","Branding, Marketing and Distribution 006",Bord Bia provides evidence regarding the significant contribution of Origin Green farmer members to the country's beef and dairy production.,Reports,"branding,marketinganddistribution001","branding,marketinganddistribution006",Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c8627810e,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,Bord Bia The Irish Food Board,"Branding, Marketing and Distribution","Branding, Marketing and Distribution 001",Dairy Farmers,Producers,Producers 006,Bord Bia provides evidence regarding the membership of dairy farmers in relation to climate action.,Reports,"branding,marketinganddistribution001",producers006,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c8627810f,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,Bord Bia The Irish Food Board,"Branding, Marketing and Distribution","Branding, Marketing and Distribution 001",Dairy Farmers,Producers,Producers 006,Bord Bia provides evidence regarding the membership of dairy farmers in relation to climate action.,Reports,"branding,marketinganddistribution001",producers006,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c86278110,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,Bord Bia The Irish Food Board,"Branding, Marketing and Distribution","Branding, Marketing and Distribution 001",Origin Green Farmer Members,"Branding, Marketing and Distribution","Branding, Marketing and Distribution 006",Bord Bia highlights the significant contribution of Origin Green farmer members to the country's beef and dairy production.,Reports,"branding,marketinganddistribution001","branding,marketinganddistribution006",Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c86278111,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,Bord Bia The Irish Food Board,"Branding, Marketing and Distribution","Branding, Marketing and Distribution 001",Origin Green Farmer Members,"Branding, Marketing and Distribution","Branding, Marketing and Distribution 006",Bord Bia highlights the significant contribution of Origin Green farmer members to the country's beef and dairy production.,Reports,"branding,marketinganddistribution001","branding,marketinganddistribution006",Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c86278112,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,Farmers,Producers,Producers 008,Teagasc identified anaerobic digestion as a method for farmers to manage slurry while generating renewable energy.,Supports,semistateagency012,producers008,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c86278113,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,Farmers,Producers,Producers 008,Teagasc identified anaerobic digestion as a method for farmers to manage slurry while generating renewable energy.,Supports,semistateagency012,producers008,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c86278114,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,Irish Congress of Trade Unions,Trade Union,Trade Union 001,Nevin Economic Research Institute,Research and Regulatory,Research and Regulatory 066,The Irish Congress of Trade Unions and the Nevin Economic Research Institute (NERI) were mentioned together in a transcript dated 4 December 2018.,Mentions,tradeunion001,researchandregulatory066,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c86278115,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,Irish Congress of Trade Unions,Trade Association,Trade Association 025,Nevin Economic Research Institute,Research and Regulatory,Research and Regulatory 066,The Irish Congress of Trade Unions and the Nevin Economic Research Institute (NERI) were mentioned together in a transcript dated 4 December 2018.,Mentions,tradeassociation025,researchandregulatory066,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c86278116,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,Marine and Renewable Energy Ireland,Research and Regulatory,Research and Regulatory 053,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,Marine and Renewable Energy Ireland (MaREI) Centre and Teagasc are mentioned together in a transcript dated 12 December 2018.,Mentions,researchandregulatory053,semistateagency012,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c86278117,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,Marine and Renewable Energy Ireland,Research and Regulatory,Research and Regulatory 053,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,Marine and Renewable Energy Ireland (MaREI) Centre and Teagasc are mentioned together in a transcript dated 12 December 2018.,Mentions,researchandregulatory053,semistateagency012,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c86278118,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,Met Éireann,"Department of Housing, Local Government and Heritage","Department of Housing, Local Government and Heritage 002",Raidió Teilifís Éireann,"Branding, Marketing and Distribution","Branding, Marketing and Distribution 009",MET Éireann and RTÉ are mentioned together in the context of a meeting or event on 16 January 2019.,Mentions,"departmentofhousing,localgovernmentandheritage002","branding,marketinganddistribution009",Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c86278119,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,Department of the Taoiseach,Department of the Taoiseach,Department of the Taoiseach 001,Farmers,Producers,Producers 008,The Department of the Taoiseach is tasked with establishing a forum to create new opportunities for farmers through agricultural diversification and climate change initiatives.,Supports,departmentofthetaoiseach001,producers008,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c8627811a,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004",Farmers,Producers,Producers 008,"The Department of Agriculture, Food and the Marine is recommended to enhance agricultural advisory services to assist farmers in transitioning to low carbon farming.",Recommendation,"departmentofagriculture,foodandthemarine004",producers008,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c8627811b,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004",Farmers,Producers,Producers 008,"The Department of Agriculture, Food and the Marine is recommended to enhance agricultural advisory services to assist farmers in transitioning to low carbon farming.",Recommendation,"departmentofagriculture,foodandthemarine004",producers008,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c8627811c,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004",Agricultural Advisory Service,Research and Regulatory,Research and Regulatory 004,"The Department of Agriculture, Food and the Marine is recommended to direct Teagasc to enhance the agricultural advisory service for better support to farmers transitioning to low carbon farming.",Recommends,"departmentofagriculture,foodandthemarine004",researchandregulatory004,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c8627811d,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004",Agricultural Advisory Service,Research and Regulatory,Research and Regulatory 004,"The Department of Agriculture, Food and the Marine is recommended to direct Teagasc to enhance the agricultural advisory service for better support to farmers transitioning to low carbon farming.",Recommends,"departmentofagriculture,foodandthemarine004",researchandregulatory004,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c8627811e,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,Government of Ireland,Government of Ireland,Government of Ireland 001,Consumers,Civil Society,Civil Society 006,The Government is recommended to develop a national strategy for sustainable Anaerobic Digestion to provide biomethane to consumers.,Proposes,governmentofireland001,civilsociety006,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c8627811f,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,Government of Ireland,Government of Ireland,Government of Ireland 001,Agricultural Cooperatives,Producers,Producers 001,The Government is recommended to develop a national strategy to facilitate cooperatives for processing slurry through Anaerobic Digestion to benefit the agricultural sector.,Proposes,governmentofireland001,producers001,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c86278120,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,Government of Ireland,Government of Ireland,Government of Ireland 001,Agricultural Sustainability Support and Advisory Programme,Research and Regulatory,Research and Regulatory 007,The Government is recommended to build on the Sustainability Support and Advisory Programme to enhance knowledge transfer and support farmers in transitioning to low carbon farming.,Recommendation,governmentofireland001,researchandregulatory007,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c86278121,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,Government of Ireland,Government of Ireland,Government of Ireland 001,Dairy Sustainability Ireland,Trade Association,Trade Association 006,The Government should promote the Dairy Sustainability Ireland initiative as part of a broader strategy to enhance knowledge transfer and support farmers in transitioning to low carbon farming.,Supports,governmentofireland001,tradeassociation006,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c86278122,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,Government of Ireland,Government of Ireland,Government of Ireland 001,Farmers,Producers,Producers 008,The Government is recommended to establish a forum with Farmers to promote agricultural diversification and climate change initiatives.,Proposes,governmentofireland001,producers008,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c86278123,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,Government of Ireland,Government of Ireland,Government of Ireland 001,Agricultural Colleges,Research and Regulatory,Research and Regulatory 005,The Government is recommended to promote knowledge transfer on mitigation measures and opportunities through agricultural colleges as part of a broader strategy for sustainable agriculture.,Recommendation,governmentofireland001,researchandregulatory005,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c86278124,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,Government of Ireland,Government of Ireland,Government of Ireland 001,Third-Level Educational Institutions,Research and Regulatory,Research and Regulatory 088,The Government should promote knowledge transfer on mitigation measures and opportunities through third level institutions to assist farmers in transitioning to low carbon farming.,Supports,governmentofireland001,researchandregulatory088,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c86278125,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,Department of the Taoiseach,Department of the Taoiseach,Department of the Taoiseach 001,Farmers,Producers,Producers 008,The Department of the Taoiseach is tasked with establishing a forum to create new opportunities for farmers through agricultural diversification and climate change initiatives.,Supports,departmentofthetaoiseach001,producers008,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c86278126,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004",Farmers,Producers,Producers 008,"The Department of Agriculture, Food and the Marine is recommended to enhance agricultural advisory services to assist farmers in transitioning to low carbon farming.",Recommendation,"departmentofagriculture,foodandthemarine004",producers008,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c86278127,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004",Farmers,Producers,Producers 008,"The Department of Agriculture, Food and the Marine is recommended to enhance agricultural advisory services to assist farmers in transitioning to low carbon farming.",Recommendation,"departmentofagriculture,foodandthemarine004",producers008,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c86278128,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,Farmers,Producers,Producers 008,Teagasc is directed to enhance agricultural advisory services to assist farmers in transitioning to low carbon farming.,Supports,semistateagency012,producers008,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c86278129,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,Farmers,Producers,Producers 008,Teagasc is directed to enhance agricultural advisory services to assist farmers in transitioning to low carbon farming.,Supports,semistateagency012,producers008,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c8627812a,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,Department of the Taoiseach,Department of the Taoiseach,Department of the Taoiseach 001,Farmers,Producers,Producers 008,The Department of the Taoiseach is tasked with establishing a forum to create new opportunities for farmers through agricultural diversification and climate change initiatives.,Supports,departmentofthetaoiseach001,producers008,Publications,2025-06-26T20:28:49.496Z
