_id,RECOMMENDATION,Short Recommendation,Action,Short Action,Formal Stakeholder,Category,Labels,norm,topic,source,Insert Datetime,Stakeholder
685d9f5557f9330c86277fdd,Development of scale at processing level,Development of scale at processing level,"To drive entrepreneurship, Enterprise Ireland will create a new funding offer to incentivize a small number of scalable food and beverage start-ups.",Create funding for scalable startups,Enterprise Ireland,"Department of Business, Employment and Retail","Department of Business, Employment and Retail 003","departmentofbusiness,employmentandretail003",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fde,Development of scale at processing level,Development of scale at processing level,"To develop scale Enterprise Ireland will develop a new client engagement model that is focussed on scaling ambitious companies. This model will be: company-led, focussed on the leadership team, benchmarked against best_x0002_practice, to indicate key areas of focus, and will be implementation focussed, with advisers, mentors and peers working together.",Develop client engagement scaling model,Enterprise Ireland,"Department of Business, Employment and Retail","Department of Business, Employment and Retail 003","departmentofbusiness,employmentandretail003",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fdf,Development of scale at processing level,Development of scale at processing level,"Enterprise Ireland will continue to develop customised management development programmes to develop in-company capability to ensure that they have the Leadership, Management and operational skills to capitalise on growth opportunities and scale internationally.",Develop customised management programmes,Enterprise Ireland,"Department of Business, Employment and Retail","Department of Business, Employment and Retail 003","departmentofbusiness,employmentandretail003",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fe0,Development of scale at processing level,Development of scale at processing level,EI will continue to work with Development Capital Funds/Banks/Alternative sources of finance to ensure that scaling businesses are adequately funded.,Ensure funding for scaling businesses,Enterprise Ireland,"Department of Business, Employment and Retail","Department of Business, Employment and Retail 003","departmentofbusiness,employmentandretail003",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fe1,Development of scale at processing level,Development of scale at processing level,"To develop scale and export capability in the seafood processing sector, BIM, Bord Bia and EI to work collaboratively to scale up companies in the pelagic, whitefish and shellfish sectors and to bring a number of companies to PLC level.",Collaborate to scale seafood companies,Bord Iascaigh Mhara,Semi-state agency,Semi-state agency 002,semistateagency002,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fe2,Development of scale at processing level,Development of scale at processing level,"To develop scale and export capability in the seafood processing sector, BIM, Bord Bia and EI to work collaboratively to scale up companies in the pelagic, whitefish and shellfish sectors and to bring a number of companies to PLC level.",Collaborate to scale seafood companies,Enterprise Ireland,"Department of Business, Employment and Retail","Department of Business, Employment and Retail 003","departmentofbusiness,employmentandretail003",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fe3,Influence national initiatives targeted at addressing cost competitiveness in Irish economy,Influence initiatives on cost competitiveness,"DAFM and industry to pursue solutions to cost competitiveness issues for Irish Agri-food sector specifically energy, waste, regulatory costs, in National Competitiveness Council.",Pursue cost competitiveness solutions,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fe4,Influence national initiatives targeted at addressing cost competitiveness in Irish economy,Influence initiatives on cost competitiveness,"DAFM and industry to pursue solutions to cost competitiveness issues for Irish Agri-food sector specifically energy, waste, regulatory costs, in National Competitiveness Council.",Pursue cost competitiveness solutions,National Competitiveness and Productivity Council,Research and Regulatory,Research and Regulatory 059,researchandregulatory059,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fe5,Influence national initiatives targeted at addressing cost competitiveness in Irish economy,Influence initiatives on cost competitiveness,To build competitiveness Enterprise Ireland will continue to promote and develop the Lean Business offer to help agri-food companies to adopt world class manufacturing standards and to drive productivity growth through skill development and Lean re- engineering.,Promote Lean Business adoption,Enterprise Ireland,"Department of Business, Employment and Retail","Department of Business, Employment and Retail 003","departmentofbusiness,employmentandretail003",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fe6,Influence national initiatives targeted at addressing cost competitiveness in Irish economy,Influence initiatives on cost competitiveness,Enterprise Ireland to promote its competitive fund for SMEs to support a strategic initiative focusing on capital and technology acquisition leading to productivity and competitiveness,Promote SME capital and technology,Enterprise Ireland,"Department of Business, Employment and Retail","Department of Business, Employment and Retail 003","departmentofbusiness,employmentandretail003",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fe7,Encourage Foreign Direct Investment(FDI) in Agri-food sector to locate in Ireland,Encourage FDI in agri-food,EI and IDA will cooperate to target a select number of multinational clients for large mobile investments.,Target multinational mobile investments,Enterprise Ireland,"Department of Business, Employment and Retail","Department of Business, Employment and Retail 003","departmentofbusiness,employmentandretail003",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fe8,Encourage Foreign Direct Investment(FDI) in Agri-food sector to locate in Ireland,Encourage FDI in agri-food,EI and IDA will cooperate to target a select number of multinational clients for large mobile investments.,Target multinational mobile investments,Industrial Development Authority,State Agencies and Local Authorities,State Agencies and Local Authorities 002,stateagenciesandlocalauthorities002,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fe9,Encourage Foreign Direct Investment(FDI) in Agri-food sector to locate in Ireland,Encourage FDI in agri-food,EI to explore FDI opportunities via partnerships and Joint Venture approaches between Irish processors and MNCs in particular in areas such as life-stage nutrition,Explore FDI via partnerships,Enterprise Ireland,"Department of Business, Employment and Retail","Department of Business, Employment and Retail 003","departmentofbusiness,employmentandretail003",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fea,Encourage Foreign Direct Investment(FDI) in Agri-food sector to locate in Ireland,Encourage FDI in agri-food,EI to explore FDI opportunities via partnerships and Joint Venture approaches between Irish processors and MNCs in particular in areas such as life-stage nutrition,Explore FDI via partnerships,Irish Farmers' Association,Trade Association,Trade Association 013,tradeassociation013,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277feb,"Develop communications, transport and logistics infrastructure to improve competitiveness",Develop infrastructure for competitiveness,"DAFM, as part of interdepartmental and stakeholder initiatives such as the National Competiveness Council, to promote the need to develop rural broadband, port, road and airport infrastructure development.",Promote rural infrastructure development,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fec,"Develop communications, transport and logistics infrastructure to improve competitiveness",Develop infrastructure for competitiveness,"DAFM, as part of interdepartmental and stakeholder initiatives such as the National Competiveness Council, to promote the need to develop rural broadband, port, road and airport infrastructure development.",Promote rural infrastructure development,National Competitiveness and Productivity Council,Research and Regulatory,Research and Regulatory 059,researchandregulatory059,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fed,"Develop communications, transport and logistics infrastructure to improve competitiveness",Develop infrastructure for competitiveness,Industry to conduct a study into improving transportation and logistics links with the UK market for Irish Agri-Food and beverage companies to identify opportunities to increase supply chain efficiency and reduce costs.,Study transport and logistics improvements,Irish Farmers' Association,Trade Association,Trade Association 013,tradeassociation013,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fee,Develop on-farm diversification,Develop on-farm diversification,Teagasc â€˜Optionsâ€™ programme to continue to support on-farm diversification measures and programme impacts to be monitored and measured.,Support on-farm diversification programme,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,semistateagency012,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fef,Develop on-farm diversification,Develop on-farm diversification,DAFM to roll out female entrepreneur development programme,Roll out female entrepreneur programme,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277ff0,Develop on-farm diversification,Develop on-farm diversification,"To complement the current Marine Leisure and Tourism schemes, DAFM in conjunction with stakeholders to develop an agri-food tourism measure with an emphasis on food, beverage and eco-trails pairings.",Develop agri-food tourism measure,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277ff1,"State Agencies to review the deployment of human resources in overseas locations to maximise support for trade development and realisation of market opportunities, in consultation with industry stakeholders.",Review overseas staffing for trade support,"DAFM, Bord Bia and EI to explore synergies and priorities for the deployment of human resources in specific markets, including possibilities for relocation, new posts and new offices based on market prioritisation which considers growth possibilities, consumer insights, political stability of regions/countries and the market access regulatory environment.",Explore HR deployment market priorities,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277ff2,"State Agencies to review the deployment of human resources in overseas locations to maximise support for trade development and realisation of market opportunities, in consultation with industry stakeholders.",Review overseas staffing for trade support,"DAFM, Bord Bia and EI to explore synergies and priorities for the deployment of human resources in specific markets, including possibilities for relocation, new posts and new offices based on market prioritisation which considers growth possibilities, consumer insights, political stability of regions/countries and the market access regulatory environment.",Explore HR deployment market priorities,Enterprise Ireland,"Department of Business, Employment and Retail","Department of Business, Employment and Retail 003","departmentofbusiness,employmentandretail003",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277ff3,"State Agencies to review the deployment of human resources in overseas locations to maximise support for trade development and realisation of market opportunities, in consultation with industry stakeholders.",Review overseas staffing for trade support,"DAFM and agri-food state agencies to enhance linkages with other government agencies including Department of Foreign Affairs and Trade embassy network, IDA, DJEI â€“ Tourism Ireland and leverage the resources in these agencies to support the Irish agri-food sector in accessing new markets.",Enhance linkages with government agencies,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277ff4,"State Agencies to review the deployment of human resources in overseas locations to maximise support for trade development and realisation of market opportunities, in consultation with industry stakeholders.",Review overseas staffing for trade support,"DAFM and agri-food state agencies to enhance linkages with other government agencies including Department of Foreign Affairs and Trade embassy network, IDA, DJEI â€“ Tourism Ireland and leverage the resources in these agencies to support the Irish agri-food sector in accessing new markets.",Enhance linkages with government agencies,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277ff5,"State Agencies to review the deployment of human resources in overseas locations to maximise support for trade development and realisation of market opportunities, in consultation with industry stakeholders.",Review overseas staffing for trade support,"DAFM and agri-food state agencies to enhance linkages with other government agencies including Department of Foreign Affairs and Trade embassy network, IDA, DJEI â€“ Tourism Ireland and leverage the resources in these agencies to support the Irish agri-food sector in accessing new markets.",Enhance linkages with government agencies,Industrial Development Authority,State Agencies and Local Authorities,State Agencies and Local Authorities 002,stateagenciesandlocalauthorities002,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277ff6,"State Agencies to review the deployment of human resources in overseas locations to maximise support for trade development and realisation of market opportunities, in consultation with industry stakeholders.",Review overseas staffing for trade support,"DAFM and agri-food state agencies to enhance linkages with other government agencies including Department of Foreign Affairs and Trade embassy network, IDA, DJEI â€“ Tourism Ireland and leverage the resources in these agencies to support the Irish agri-food sector in accessing new markets.",Enhance linkages with government agencies,"Department of Jobs, Enterprise and Innovation","Department of Jobs, Enterprise and Innovation","Department of Jobs, Enterprise and Innovation 001","departmentofjobs,enterpriseandinnovation001",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277ff7,"State Agencies to review the deployment of human resources in overseas locations to maximise support for trade development and realisation of market opportunities, in consultation with industry stakeholders.",Review overseas staffing for trade support,"DAFM and agri-food state agencies to enhance linkages with other government agencies including Department of Foreign Affairs and Trade embassy network, IDA, DJEI â€“ Tourism Ireland and leverage the resources in these agencies to support the Irish agri-food sector in accessing new markets.",Enhance linkages with government agencies,Tourism Ireland,Semi-state agency,Semi-state agency 013,semistateagency013,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277ff8,"State Agencies to review the deployment of human resources in overseas locations to maximise support for trade development and realisation of market opportunities, in consultation with industry stakeholders.",Review overseas staffing for trade support,DAFM to review and assess the assignment of Agri-food AttachÃ© posts in the context of supporting industry trade development opportunities and priorities.,Review Agri-food Attaché assignments,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277ff9,State Agencies to support market prioritisation and targeting.,State Agencies to support market prioritisation and targeting.,DAFM to optimise the use of strategic trade missions to emerging markets to ensure market entry conversion.,Optimise strategic trade missions,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277ffa,Government Departments and State Agencies to enhance cooperation on promoting Irelandâ€™s positioning in emerging export markets,Enhance cooperation for export promotion,"Establish an interdepartmental group to develop complementary approaches across Government agencies to promote â€˜Irelandâ€™ in emerging distant markets and to promote synergies between Irish tourism, agri-food and culture.",Establish interdepartmental promotion group,Tourism Ireland,Semi-state agency,Semi-state agency 013,semistateagency013,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277ffb,Government Departments and State Agencies to enhance cooperation on promoting Irelandâ€™s positioning in emerging export markets,Enhance cooperation for export promotion,"DAFM to explore with relevant state agencies measures to better link in the agri-food sector with the experience of tourists, including the promotion of food, beverages and marine trails.",Explore linking agri-food tourism,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277ffc,"Continue to enhance and support Irelandâ€™s animal health status and reputation for producing safe, high quality food.",Enhance animal health and safety,"DAFM, in consultation with stakeholders, to formulate a National Farmed Animal Health Strategy for Ireland which will provide the framework for an evidence based, co-ordinated and collaborative approach to animal health matters in support of on-farm productivity, processor efficiency and export markets.",Formulate National Animal Health Strategy,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277ffd,"Continue to enhance and support Irelandâ€™s animal health status and reputation for producing safe, high quality food.",Enhance animal health and safety,"DAFM and industry to build on the recent substantive progress towards the eradication of bovine Tuberculosis, by setting an ambitious target of eradicating tuberculosis from the cattle herd in Ireland by 2030.",Target bovine tuberculosis eradication,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277ffe,"Continue to enhance and support Irelandâ€™s animal health status and reputation for producing safe, high quality food.",Enhance animal health and safety,"Reflecting the need for strong leadership and involvement by all stakeholders in sustaining such progress and pursuing this objective, a high level national industry forum will be put in place to provide coordinated industry leadership in support of the DAFM executive team. The forum composition will represent the interests of farmers, industry, and government. Its role will be to review the strategic programme on an ongoing basis, facilitate agreement on appropriate new programme measures and targets and ensure the constructive participation by all parties in sustaining progress towards eradication.",Establish national TB leadership forum,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86277fff,"Continue to enhance and support Irelandâ€™s animal health status and reputation for producing safe, high quality food.",Enhance animal health and safety,Industry and state agencies continue to enhance support for Animal Health Ireland and agree an equitable sustainable funding model that will sustain the organisation over next ten years.,Enhance support for Animal Health,Animal Health Ireland,Research and Regulatory,Research and Regulatory 013,researchandregulatory013,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86278000,"Continue to enhance and support Irelandâ€™s animal health status and reputation for producing safe, high quality food.",Enhance animal health and safety,AHI and relevant stakeholders to address already identified animal health related production inefficiencies associated with endemic disease on Irish farms by:,Address animal health inefficiencies,Animal Health Ireland,Research and Regulatory,Research and Regulatory 013,researchandregulatory013,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86278001,"Continue to enhance and support Irelandâ€™s animal health status and reputation for producing safe, high quality food.",Enhance animal health and safety,DAFM to support the carrying out an economic appraisal by Teagasc of the benefit/costs of implementing a compulsory national IBR eradication programme for consideration by AHI and its stakeholders with the expectation that if the outcome shows a favourable return on resource deployed that a national eradication programme will be initiated by 2019.,Support economic appraisal IBR eradication,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86278002,"Continue to enhance and support Irelandâ€™s animal health status and reputation for producing safe, high quality food.",Enhance animal health and safety,DAFM to support the carrying out an economic appraisal by Teagasc of the benefit/costs of implementing a compulsory national IBR eradication programme for consideration by AHI and its stakeholders with the expectation that if the outcome shows a favourable return on resource deployed that a national eradication programme will be initiated by 2019.,Support economic appraisal IBR eradication,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,semistateagency012,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86278003,"Continue to enhance and support Irelandâ€™s animal health status and reputation for producing safe, high quality food.",Enhance animal health and safety,DAFM to support the carrying out an economic appraisal by Teagasc of the benefit/costs of implementing a compulsory national IBR eradication programme for consideration by AHI and its stakeholders with the expectation that if the outcome shows a favourable return on resource deployed that a national eradication programme will be initiated by 2019.,Support economic appraisal IBR eradication,Animal Health Ireland,Research and Regulatory,Research and Regulatory 013,researchandregulatory013,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86278004,"Continue to enhance and support Irelandâ€™s animal health status and reputation for producing safe, high quality food.",Enhance animal health and safety,"DAFM and industry to progress and improve the return to producers and their advisors relevant data arising from ante and post mortem inspection at meat plants, in support of optimising on-farm productivity, through improved animal health.",Improve data to optimise productivity,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86278005,"Continue to enhance and support Irelandâ€™s animal health status and reputation for producing safe, high quality food.",Enhance animal health and safety,"Recognising global societal concerns relating to the threat to human and animal health of anti-microbial resistance, and in that context, the need to ensure prudent use of anti-microbials in animal production systems, DAFM will, in consultation with stakeholders, continue to advance its action plan and develop implementation strategies for veterinary practitioners and farmers in relation to anti-microbial usage.",Advance antimicrobial prudent usage strategies,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86278006,"Continue to enhance and support Irelandâ€™s animal health status and reputation for producing safe, high quality food.",Enhance animal health and safety,DAFM should enjoin industry stakeholders to enhance existing systems for surveillance of animal diseases to facilitate early detection of new/emerging and exotic disease and to provide a more robust evidence base substantiating marketing claims about the animal health and welfare status of the national herd/flock and supporting disease control at farm level.,Enhance animal disease surveillance systems,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86278007,"Continue to enhance and support Irelandâ€™s animal health status and reputation for producing safe, high quality food.",Enhance animal health and safety,MI to support actions that promote an expanded range of treatments for pests in salmon fisheries.,Support expanded salmon pest treatments,Irish Farmers' Association,Trade Association,Trade Association 013,tradeassociation013,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86278008,"Continue to enhance and support Irelandâ€™s animal health status and reputation for producing safe, high quality food.",Enhance animal health and safety,MI to support actions that promote an expanded range of treatments for pests in salmon fisheries.,Support expanded salmon pest treatments,Irish National Inshore Fisheries Forum,Trade Association,Trade Association 014,tradeassociation014,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86278009,At producer level prioritise research and innovation investment in processes and technologies which improve productivity and sustainability of production.,Prioritise producer-level research investment,"The primary production research activities of national research bodies, including Teagasc and academia, to be focussed on grass land productivity, animal breeding/genetics, soil nutrient usage, animal health improvements, crop production, economic analysis of Irish agriculture, food ingredient, product and process innovation.",Focus research on agriculture productivity,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,semistateagency012,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c8627800a,At producer level prioritise research and innovation investment in processes and technologies which improve productivity and sustainability of production.,Prioritise producer-level research investment,"Teagasc in collaboration with relevant HEIs and others to research emerging precision technologies, data analytics, sensor technology, DNA technology and possibilities for mining big data to improve decision making, availing of existing resources and capabilities.",Research precision technologies and analytics,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,semistateagency012,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c8627800b,"Improve coordination between Industry, State Agencies and Research Institutions to support the delivery of research which will deliver commercial outputs and products.",Coordinate research for commercial outputs,DAFM through the FIRM programme to further collaborate with Enterprise Ireland and other resercgh funding providers to ensure the required spectrum of agri-food research activity is funded to develop the underlining technologies and capabilities which can be leveraged to create commercial outputs and facilitate involvement in externally funded initiatives notably the EU Horizon 2020 RTD programme.,Collaborate to fund agri-food research,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c8627800c,"Improve coordination between Industry, State Agencies and Research Institutions to support the delivery of research which will deliver commercial outputs and products.",Coordinate research for commercial outputs,DAFM through the FIRM programme to further collaborate with Enterprise Ireland and other resercgh funding providers to ensure the required spectrum of agri-food research activity is funded to develop the underlining technologies and capabilities which can be leveraged to create commercial outputs and facilitate involvement in externally funded initiatives notably the EU Horizon 2020 RTD programme.,Collaborate to fund agri-food research,Food Institutional Research Measure Programme,Research and Regulatory,Research and Regulatory 036,researchandregulatory036,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c8627800d,"Improve coordination between Industry, State Agencies and Research Institutions to support the delivery of research which will deliver commercial outputs and products.",Coordinate research for commercial outputs,DAFM through the FIRM programme to further collaborate with Enterprise Ireland and other resercgh funding providers to ensure the required spectrum of agri-food research activity is funded to develop the underlining technologies and capabilities which can be leveraged to create commercial outputs and facilitate involvement in externally funded initiatives notably the EU Horizon 2020 RTD programme.,Collaborate to fund agri-food research,Enterprise Ireland,"Department of Business, Employment and Retail","Department of Business, Employment and Retail 003","departmentofbusiness,employmentandretail003",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c8627800e,"Improve coordination between Industry, State Agencies and Research Institutions to support the delivery of research which will deliver commercial outputs and products.",Coordinate research for commercial outputs,DAFM through the FIRM programme to further collaborate with Enterprise Ireland and other resercgh funding providers to ensure the required spectrum of agri-food research activity is funded to develop the underlining technologies and capabilities which can be leveraged to create commercial outputs and facilitate involvement in externally funded initiatives notably the EU Horizon 2020 RTD programme.,Collaborate to fund agri-food research,European Union Horizon 2020 Research and Innovation Programme,International organisation,International organisation 010,internationalorganisation010,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c8627800f,"Improve coordination between Industry, State Agencies and Research Institutions to support the delivery of research which will deliver commercial outputs and products.",Coordinate research for commercial outputs,"Create a virtual multi- campus centre of excellence for seafood development in Ireland, including BIMâ€™s Seafood Development Centre, Teagascâ€™s Ashtown facility and third level institutes, to provide a co_x0002_ordinated, seamless product development experience for seafood entrepreneurs.",Create virtual seafood development centre,Bord Iascaigh Mhara,Semi-state agency,Semi-state agency 002,semistateagency002,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86278010,"Improve coordination between Industry, State Agencies and Research Institutions to support the delivery of research which will deliver commercial outputs and products.",Coordinate research for commercial outputs,"Create a virtual multi- campus centre of excellence for seafood development in Ireland, including BIMâ€™s Seafood Development Centre, Teagascâ€™s Ashtown facility and third level institutes, to provide a co_x0002_ordinated, seamless product development experience for seafood entrepreneurs.",Create virtual seafood development centre,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,semistateagency012,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86278011,"Improve coordination between Industry, State Agencies and Research Institutions to support the delivery of research which will deliver commercial outputs and products.",Coordinate research for commercial outputs,DAFM in conjunction with state agencies and industry partners to develop a â€œSMART NAUTRIENTSâ€ research programme to support high value products from seafood.,Develop SMART NAUTRIENTS research programme,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86278012,"Improve coordination between Industry, State Agencies and Research Institutions to support the delivery of research which will deliver commercial outputs and products.",Coordinate research for commercial outputs,"DAFM, Marine Institute and Industry to develop further research programmes on the potential of marine species of fish, shellfish and seaweed as possible high value sources of pharmaceutical, cosmetic and renewal energy products",Develop marine species research programmes,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86278013,"Improve coordination between Industry, State Agencies and Research Institutions to support the delivery of research which will deliver commercial outputs and products.",Coordinate research for commercial outputs,"DAFM, Marine Institute and Industry to develop further research programmes on the potential of marine species of fish, shellfish and seaweed as possible high value sources of pharmaceutical, cosmetic and renewal energy products",Develop marine species research programmes,Marine Institute,Research and Regulatory,Research and Regulatory 054,researchandregulatory054,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86278014,Improve capacity of Agri-food companies to absorb Research and innovation output from Research bodies,Improve research absorption by companies,"Teagasc to develop proposals for a Food Innovation Hub at its Moorepark campus to promote greater collaboration between industry and public research, and deliver a step change in innovation activity in the food industry.",Develop Food Innovation Hub proposals,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,semistateagency012,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86278015,Improve capacity of Agri-food companies to absorb Research and innovation output from Research bodies,Improve research absorption by companies,"Teagasc will lead research in collaboration with other research institutions and industry to derive applications from the significant state investment in foods for health. This will build on initiatives such as the APC, FHI, and Nutramara.",Lead research on foods health,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,semistateagency012,live,Food Wise,2025-06-26T20:28:21.577Z,
685d9f5557f9330c86278016,Improve capacity of Agri-food companies to absorb Research and innovation output from Research bodies,Improve research absorption by companies,"Teagasc will lead research in collaboration with other research institutions and industry to derive applications from the significant state investment in foods for health. This will build on initiatives such as the APC, FHI, and Nutramara.",Lead research on food health,Association for Progressive Communications,Telecommunications and Financial Services,Telecommunications and Financial Services 003,telecommunicationsandfinancialservices003,live,Food Wise,2025-06-26T20:28:21.577Z,
