_id,Speaker,Topic Thoughts,Sentiment,Organization,Designation,Category,Labels,Insert Datetime
6849ec1528a615fc0c4cee36,Deputy Eamon Ryan,The speaker supports low carbon initiatives and believes they will reduce electricity costs.,Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee37,Deputy Eamon Ryan,The speaker supports low carbon initiatives and believes they will reduce electricity costs.,Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee38,Deputy Eamon Ryan,The speaker supports low carbon initiatives and believes they will reduce electricity costs.,Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee39,Deputy Eamon Ryan,The speaker supports low carbon initiatives and believes they will reduce electricity costs.,Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee3a,Deputy Paul Murphy,The speaker supports the majority's defense of neutrality and opposes European militarisation.,Support,People Before Profit Alliance,Deputy (TD),Political party 008,"Political party 008, Deputy (TD)",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee3b,Deputy Martin Browne,"The speaker advocates for a peaceful resolution to conflicts, emphasizing the need for Ireland to play its part in supporting those affected by aggression.",Support,Sinn Féin,Deputy (TD),Political Party 009,"Political Party 009, Deputy (TD)",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee3c,Deputy Patricia Ryan,The speaker criticizes the government's reliance on carbon taxes as ineffective and punitive towards ordinary workers and families.,Oppose,Sinn Féin,Deputy (TD) for Kildare South,Political Party 009,"Political Party 009, Deputy (TD) for Kildare South",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee3d,Senator  Fintan Warfield,"The speaker strongly opposes the integration of the Irish Defence Forces into the EU military apparatus, arguing it contradicts Ireland's neutrality.",Oppose,Sinn Féin,Senator,Political Party 009,"Political Party 009, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee3e,Senator  Gerry Horkan,The speaker believes that investment in reducing carbon emissions is necessary to avoid substantial fines and supports transitioning to electric vehicles and reducing reliance on fossil fuels.,Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee3f,Senator  Gerry Horkan,The speaker believes that investment in reducing carbon emissions is essential to avoid substantial fines and supports transitioning to electric vehicles and increasing charge points.,Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee40,Senator  Joe O’Reilly,The speaker supports measures to reduce carbon emissions through community initiatives and technology advancements.,Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee41,Senator  Joe O’Reilly,The speaker supports initiatives to reduce carbon emissions through community efforts and technology.,Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee42,Senator  Tim Lombard,The speaker acknowledges the challenge of managing carbon emissions while supporting economic growth.,Support,Fine Gael,Senator,Political Party 003,"Political Party 003, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee43,Senator  Tim Lombard,The speaker acknowledges the challenge of managing carbon emissions while supporting economic growth.,Support,Fine Gael,Senator,Political Party 003,"Political Party 003, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee44,Senator  Tim Lombard,The speaker acknowledges the challenge of managing carbon emissions in a growing economy and emphasizes the need for proactive solutions.,Support,Fine Gael,Senator,Political Party 003,"Political Party 003, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee45,Senator  Tim Lombard,The speaker acknowledges the challenge of managing carbon emissions in a growing economy and emphasizes the need for proactive solutions.,Support,Fine Gael,Senator,Political Party 003,"Political Party 003, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee46,Senator  Michelle Mulherin,The speaker acknowledges the country's carbon efficiency in beef and dairy production but criticizes the lack of recognition for it.,Neutral,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee47,Senator  Michelle Mulherin,The speaker acknowledges the country's carbon efficiency in beef and dairy production but criticizes the lack of recognition for it.,Neutral,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee48,Senator  Michelle Mulherin,"The speaker believes that while the country is efficient in carbon production in agriculture, the imposition of a carbon tax on farmers is overly simplistic and problematic.",Oppose,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee49,Senator  Michelle Mulherin,"The speaker believes that while the country is efficient in carbon production in agriculture, the imposition of a carbon tax on farmers is overly simplistic and problematic.",Oppose,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee4a,Senator  Kevin Humphreys,The speaker believes that emissions have gone out of control and emphasizes the urgent need for the closure of major polluters like Moneypoint and peat-burning stations to meet climate targets.,Support,Labour Party,Senator,Political Party 006,"Political Party 006, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee4b,Senator  Kevin Humphreys,The speaker believes that emissions have gone out of control and calls for the closure of major polluters like Moneypoint and peat-burning stations to meet climate targets.,Oppose,Labour Party,Senator,Political Party 006,"Political Party 006, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee4c,Senator  John O’Mahony,The speaker emphasizes the need to reduce carbon emissions and decouple it from economic growth.,Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee4d,Senator  John O’Mahony,The speaker emphasizes the need to reduce carbon emissions and decouple economic growth from emissions increases.,Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee4e,Senator  Michelle Mulherin,The speaker supports reducing carbon emissions through improved public transport investment.,Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee4f,Senator  Michelle Mulherin,The speaker supports reducing carbon emissions through improved public transport investment.,Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee50,Senator  Kevin Humphreys,No position expressed.,Neutral,Labour Party,Senator,Political Party 006,"Political Party 006, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee51,Senator  Erin McGreehan,The speaker supports achieving carbon neutrality by 2050 and emphasizes the need for equitable climate action.,Support,Fianna Fáil,Senator,Political Party 002,"Political Party 002, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee52,Senator  Erin McGreehan,The speaker supports achieving carbon neutrality by 2050 through equitable and sustainable actions.,Support,Fianna Fáil,Senator,Political Party 002,"Political Party 002, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee53,Senator  Vincent P. Martin,Ireland must take moral leadership in reducing carbon emissions despite its size.,Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee54,Senator  Vincent P. Martin,Ireland must take moral leadership in addressing carbon emissions despite its size.,Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee55,Senator  Vincent P. Martin,"Ireland must take moral leadership in addressing carbon emissions, as it cannot be considered a small player in climate change.",Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee56,Senator  Paul Gavan,"The speaker expresses concern over rising carbon emissions, particularly from data centres, and advocates for a new strategy to develop renewable energy for the population's benefit.",Support,Sinn Féin,Senator,Political Party 009,"Political Party 009, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee57,Senator  Paul Gavan,"The speaker expresses concern about rising carbon emissions, particularly from data centres, and calls for a new strategy to develop renewable energy for the public benefit.",Support,Sinn Féin,Senator,Political Party 009,"Political Party 009, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee58,Senator  Mary Seery Kearney,Strongly supports initiatives for carbon neutrality and climate action.,Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee59,Senator  Mary Seery Kearney,The speaker supports initiatives for carbon neutrality as part of broader climate action efforts.,Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee5a,Senator  Micheál Carrigy,"Carbon sequestered by farmers is not recognized in Government budgets, indicating a need for better acknowledgment of agricultural contributions to carbon management.",Neutral,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee5b,Senator  Micheál Carrigy,"Carbon sequestered by farmers is not recognized in Government budgets, indicating a need for better acknowledgment of agricultural contributions to carbon management.",Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee5c,Senator  Fintan Warfield,The current model of society based on fossil fuel consumption is unsustainable and contributes significantly to emissions.,Oppose,Sinn Féin,Senator,Political Party 009,"Political Party 009, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee5d,Senator  Seán Kyne,"The speaker supports recognizing and rewarding farmers for their role in carbon sequestration through hedgerows, trees, and soil in relation to carbon budgets.",Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee5e,Senator  Seán Kyne,"The speaker supports the recognition and reward for farmers' contributions to carbon sequestration through hedgerows, trees, and soil in relation to carbon budgets.",Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee5f,Senator  Paul Daly,The agricultural sector plays a crucial role in carbon sequestration and should be recognized for its contributions.,Support,Fianna Fáil,Senator,Political Party 002,"Political Party 002, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee60,Senator  Paul Daly,The agricultural sector plays a crucial role in carbon sequestration and should be recognized for its contributions.,Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee61,Senator  Paul Daly,The agricultural sector plays a crucial role in carbon sequestration and should be recognized for its contributions.,Support,Fianna Fáil,Senator,Political Party 002,"Political Party 002, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee62,Senator  Paul Daly,The agricultural sector plays a crucial role in carbon sequestration and should be recognized for its contributions.,Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee63,Senator  Paul Daly,The speaker supports carbon sequestration efforts in agriculture and emphasizes the sector's vital role in achieving climate action goals.,Support,Fianna Fáil,Senator,Political Party 002,"Political Party 002, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee64,Senator  Paul Daly,The speaker supports carbon sequestration efforts in agriculture and emphasizes the sector's vital role in achieving climate action goals.,Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee65,Senator  Paul Daly,The speaker supports carbon sequestration efforts in agriculture and emphasizes the sector's vital role in achieving climate action goals.,Support,Fianna Fáil,Senator,Political Party 002,"Political Party 002, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee66,Senator  Paul Daly,The speaker supports carbon sequestration efforts in agriculture and emphasizes the sector's vital role in achieving climate action goals.,Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee67,Senator  Garret Ahearn,"The speaker emphasizes the importance of including ""minus removals"" in the carbon budget to recognize the agricultural industry's role.",Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee68,Senator  Pauline O’Reilly,The speaker acknowledges the role of carbon sinks and sequestration in farming but emphasizes their small contribution to net emissions.,Neutral,Green Party,Senator,Political Party 004,"Political Party 004, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee69,Senator  Pauline O’Reilly,"The speaker acknowledges the importance of carbon sinks and sequestration in farming, though notes their contribution to emissions is small.",Neutral,Green Party,Senator,Political Party 004,"Political Party 004, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee6a,Senator  Lisa Chambers,The speaker acknowledges the need for significant emissions reductions in agriculture and supports farmers in making necessary changes.,Support,Fianna Fáil,Senator,Political Party 002,"Political Party 002, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee6b,Senator  Aisling Dolan,The speaker supports carbon capture and values the role of agriculture and farmers in driving climate action.,Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee6c,Senator  Aisling Dolan,"The speaker supports carbon capture and values the role of agriculture in achieving carbon neutrality, emphasizing the importance of measuring land value beyond livestock.",Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee6d,Senator  Aisling Dolan,The speaker supports carbon capture and values the role of agriculture in achieving carbon neutrality and sustainability.,Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee6e,Senator  John Cummins,Agriculture must play a vital role in achieving carbon emission targets.,Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee6f,Senator  John Cummins,Farmers are essential in achieving carbon emission targets and take climate change seriously.,Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee70,Senator  Rebecca Moynihan,The speaker emphasizes the importance of climate justice in reducing emissions and addressing the impacts of climate change on vulnerable populations.,Support,Labour Party,Senator,Political Party 006,"Political Party 006, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee71,Deputy  Eamon Ryan,The speaker acknowledges the historical responsibility of developed countries for greenhouse gas emissions and emphasizes the need for equity in addressing emissions globally.,Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee72,Deputy  Eamon Ryan,The speaker acknowledges the historical responsibility of developed countries for greenhouse gas emissions and emphasizes the need for equity in addressing emissions globally.,Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee73,Deputy  Eamon Ryan,The speaker acknowledges the historical responsibility of developed countries for greenhouse gas emissions and emphasizes the need for equity in addressing emissions globally.,Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee74,Deputy  Eamon Ryan,The speaker acknowledges the historical responsibility of developed countries for greenhouse gas emissions and emphasizes the need for equity in addressing emissions globally.,Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee75,Senator  Alice-Mary Higgins,The speaker emphasizes the need for actions to reduce greenhouse gas emissions that support the most affected and vulnerable populations.,Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee76,Senator  Alice-Mary Higgins,The speaker emphasizes the need for actions to reduce greenhouse gas emissions that support the most affected and vulnerable populations.,Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee77,Senator  Alice-Mary Higgins,The speaker advocates for clear measures to ensure genuine emissions reductions rather than relying on removals or trading schemes.,Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee78,Senator  Alice-Mary Higgins,The speaker advocates for clear measures to ensure genuine emissions reductions rather than relying on removals or trading schemes.,Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee79,Senator  Alice-Mary Higgins,The speaker advocates for clear and stringent measures to ensure genuine emissions reductions rather than relying on removals or trading schemes.,Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee7a,Senator  Alice-Mary Higgins,The speaker advocates for clear and stringent measures to ensure genuine emissions reductions rather than relying on removals or trading schemes.,Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee7b,Senator  Alice-Mary Higgins,"The speaker advocates for clear and stringent measures on carbon emissions reductions, expressing concern over the reliance on removals and emissions trading schemes.",Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee7c,Senator  Alice-Mary Higgins,"The speaker advocates for clear and stringent measures on carbon emissions reductions, expressing concern over the reliance on removals and emissions trading schemes.",Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee7d,Deputy  Eamon Ryan,The speaker emphasizes the need for significant investment in agriculture to increase incomes and support a new generation of farmers and foresters.,Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee7e,Deputy  Eamon Ryan,The speaker emphasizes the need for significant investment in agriculture to increase incomes and support a new generation of farmers and foresters.,Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee7f,Deputy  Eamon Ryan,The speaker emphasizes the need for significant investment in agriculture to increase incomes and support a new generation of farmers and foresters.,Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee80,Deputy  Eamon Ryan,The speaker emphasizes the need for significant investment in agriculture to increase incomes and support a new generation of farmers and foresters.,Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee81,Senator  Alice-Mary Higgins,The speaker believes that market-based solutions alone will not effectively address emissions and emphasizes the need for investment and a balanced approach to achieve ambitious emissions reduction targets.,Neutral,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee82,Senator  Alice-Mary Higgins,The speaker believes that market-based solutions alone will not effectively address emissions and emphasizes the need for investment and a balanced approach to achieve ambitious emissions reduction targets.,Neutral,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee83,Senator  Victor Boyhan,The speaker advocates for reducing net Irish emissions of greenhouse gases while ensuring social and environmental sustainability.,Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee84,Senator  Victor Boyhan,The speaker advocates for reducing net Irish emissions of greenhouse gases while ensuring social and environmental sustainability.,Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee85,Senator  Pauline O’Reilly,The speaker supports actions related to carbon budgets aligned with international agreements but warns against overcomplicating definitions.,Support,Green Party,Senator,Political Party 004,"Political Party 004, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee86,Senator  Paul Gavan,Supports a transition to a low carbon economy through social dialogue and concrete plans.,Support,Sinn Féin,Senator,Political Party 009,"Political Party 009, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee87,Senator  Paul Gavan,The speaker advocates for reducing net emissions of greenhouse gases through just transition principles.,Support,Sinn Féin,Senator,Political Party 009,"Political Party 009, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee88,Deputy  Eamon Ryan,"The speaker emphasizes the need for a 51% reduction in emissions by 2030, acknowledging the challenge and the importance of following scientific recommendations.",Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee89,Deputy  Eamon Ryan,"The speaker emphasizes the need for a 51% reduction in emissions by 2030, acknowledging the challenge and the importance of following scientific recommendations.",Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee8a,Deputy  Eamon Ryan,"The speaker emphasizes the need for a 51% reduction in emissions by 2030, acknowledging the challenge and the importance of following scientific recommendations.",Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee8b,Deputy  Eamon Ryan,"The speaker emphasizes the need for a 51% reduction in emissions by 2030, acknowledging the challenge and the importance of following scientific recommendations.",Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee8c,Deputy  Eamon Ryan,"The speaker supports ambitious emissions reduction targets based on scientific recommendations, acknowledging the challenges of achieving them.",Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee8d,Deputy  Eamon Ryan,"The speaker supports ambitious emissions reduction targets based on scientific recommendations, acknowledging the challenges of achieving them.",Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee8e,Deputy  Eamon Ryan,"The speaker supports ambitious emissions reduction targets based on scientific recommendations, acknowledging the challenges of achieving them.",Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee8f,Deputy  Eamon Ryan,"The speaker supports ambitious emissions reduction targets based on scientific recommendations, acknowledging the challenges of achieving them.",Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee90,Senator  Alice-Mary Higgins,The speaker expresses concern that the Bill does not establish a legal minimum for carbon emissions reduction and criticizes the reliance on an advisory council for accountability.,Oppose,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee91,Senator  Alice-Mary Higgins,The speaker expresses concern that the Bill does not establish a legal minimum for carbon emissions reduction and criticizes the reliance on an advisory council for accountability.,Oppose,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee92,Senator  Alice-Mary Higgins,"The speaker expresses concern that the Bill does not establish a legal minimum for carbon emissions reduction, emphasizing the need for accountability and a more ambitious commitment.",Oppose,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee93,Senator  Alice-Mary Higgins,"The speaker expresses concern that the Bill does not establish a legal minimum for carbon emissions reduction, emphasizing the need for accountability and a more ambitious commitment.",Oppose,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee94,Senator  Alice-Mary Higgins,The speaker expresses concern that the Bill does not commit to a minimum reduction of 51% in greenhouse gas emissions and criticizes the reliance on an advisory council for accountability.,Oppose,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
6849ec1528a615fc0c4cee95,Senator  Alice-Mary Higgins,The speaker expresses concern that the Bill does not commit to a minimum reduction of 51% in greenhouse gas emissions and criticizes the reliance on an advisory council for accountability.,Oppose,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:29.306Z
