_id,MISSION,MISSION STATEMENT,GOAL,GOAL STATEMENT,ACTION,ACTION STATEMENT,PROGRAMME,REPORT SUMMARY,Stakeholder,Category,Labels,norm,topic,source,Insert Datetime
685d9f3957f9330c86277e63,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 1,Prioritise Coherent Food and Health Policies to Deliver Improved Health Outcomes,MISSION 3 GOAL 1 ACTION 4,Agree a stakeholder Roadmap for Food  Product Reformulation.,The Food Reformulation Task Force Progress Report 2023,"Actively involved as the chair of the Food Safety Consultative Council, providing advice on food safety issues.",Musgrave Group,Sales and Retail,Sales and Retail 008,salesandretail008,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e64,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 1,Prioritise Coherent Food and Health Policies to Deliver Improved Health Outcomes,MISSION 3 GOAL 1 ACTION 4,Agree a stakeholder Roadmap for Food  Product Reformulation.,Food Safety Consultative Council: Food Safety & Sustainability,"Actively involved as the chair of the Food Safety Consultative Council, providing advice on food safety issues.",Musgrave Group,Sales and Retail,Sales and Retail 008,salesandretail008,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e65,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 1,Prioritise Coherent Food and Health Policies to Deliver Improved Health Outcomes,MISSION 3 GOAL 1 ACTION 4,Agree a stakeholder Roadmap for Food  Product Reformulation.,The Food Reformulation Task Force Progress Report 2023,No relevant context found.,Codex Alimentarius Commission,Research and Regulatory,Research and Regulatory 021,researchandregulatory021,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e66,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 1,Prioritise Coherent Food and Health Policies to Deliver Improved Health Outcomes,MISSION 3 GOAL 1 ACTION 4,Agree a stakeholder Roadmap for Food  Product Reformulation.,Food Safety Consultative Council: Food Safety & Sustainability,No relevant context found.,Codex Alimentarius Commission,Research and Regulatory,Research and Regulatory 021,researchandregulatory021,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e67,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 1,Prioritise Coherent Food and Health Policies to Deliver Improved Health Outcomes,MISSION 3 GOAL 1 ACTION 4,Agree a stakeholder Roadmap for Food  Product Reformulation.,The Food Reformulation Task Force Progress Report 2023,No relevant context found.,Food Cloud,"Branding, Marketing and Distribution","Branding, Marketing and Distribution 003","branding,marketinganddistribution003",live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e68,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 1,Prioritise Coherent Food and Health Policies to Deliver Improved Health Outcomes,MISSION 3 GOAL 1 ACTION 4,Agree a stakeholder Roadmap for Food  Product Reformulation.,Food Safety Consultative Council: Food Safety & Sustainability,No relevant context found.,Food Cloud,"Branding, Marketing and Distribution","Branding, Marketing and Distribution 003","branding,marketinganddistribution003",live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e69,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 1,Prioritise Coherent Food and Health Policies to Deliver Improved Health Outcomes,MISSION 3 GOAL 1 ACTION 4,Agree a stakeholder Roadmap for Food  Product Reformulation.,The Food Reformulation Task Force Progress Report 2023,No relevant context found.,Keohane Seafoods,Processors,Processors 008,processors008,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e6a,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 1,Prioritise Coherent Food and Health Policies to Deliver Improved Health Outcomes,MISSION 3 GOAL 1 ACTION 4,Agree a stakeholder Roadmap for Food  Product Reformulation.,Food Safety Consultative Council: Food Safety & Sustainability,No relevant context found.,Keohane Seafoods,Processors,Processors 008,processors008,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e6b,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 1,Prioritise Coherent Food and Health Policies to Deliver Improved Health Outcomes,MISSION 3 GOAL 1 ACTION 4,Agree a stakeholder Roadmap for Food  Product Reformulation.,The Food Reformulation Task Force Progress Report 2023,No relevant context found.,Irish Creamery Milk Suppliers Association,Trade Association,Trade Association 011,tradeassociation011,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e6c,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 1,Prioritise Coherent Food and Health Policies to Deliver Improved Health Outcomes,MISSION 3 GOAL 1 ACTION 4,Agree a stakeholder Roadmap for Food  Product Reformulation.,Food Safety Consultative Council: Food Safety & Sustainability,No relevant context found.,Irish Creamery Milk Suppliers Association,Trade Association,Trade Association 011,tradeassociation011,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e6d,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 1,Prioritise Coherent Food and Health Policies to Deliver Improved Health Outcomes,MISSION 3 GOAL 1 ACTION 4,Agree a stakeholder Roadmap for Food  Product Reformulation.,The Food Reformulation Task Force Progress Report 2023,No relevant context found.,Senoptica Technologies,Research and Regulatory,Research and Regulatory 075,researchandregulatory075,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e6e,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 1,Prioritise Coherent Food and Health Policies to Deliver Improved Health Outcomes,MISSION 3 GOAL 1 ACTION 4,Agree a stakeholder Roadmap for Food  Product Reformulation.,Food Safety Consultative Council: Food Safety & Sustainability,No relevant context found.,Senoptica Technologies,Research and Regulatory,Research and Regulatory 075,researchandregulatory075,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e6f,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Taste the Atlantic,Implements the programme.,Bord Iascaigh Mhara,Semi-State Agency,Semi-State Agency 002,semistateagency002,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e70,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Tourism Ireland – promoting Ireland’s world-class food as part of the holiday experience on the island of Ireland,Implements the programme.,Bord Iascaigh Mhara,Semi-State Agency,Semi-State Agency 002,semistateagency002,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e71,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Taste the Atlantic,Fáilte Ireland is actively involved in implementing the Taste the Atlantic programme to promote seafood producers along the Wild Atlantic Way.,Fáilte Ireland,Semi-State Agency,Semi-State Agency 005,semistateagency005,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e72,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Tourism Ireland – promoting Ireland’s world-class food as part of the holiday experience on the island of Ireland,Fáilte Ireland is actively involved in implementing the Taste the Atlantic programme to promote seafood producers along the Wild Atlantic Way.,Fáilte Ireland,Semi-State Agency,Semi-State Agency 005,semistateagency005,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e73,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Taste the Atlantic,Tourism Ireland is actively involved in promoting Ireland’s world-class food as part of the holiday experience.,Tourism Ireland,Semi-state agency,Semi-state agency 013,semistateagency013,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e74,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Tourism Ireland – promoting Ireland’s world-class food as part of the holiday experience on the island of Ireland,Tourism Ireland is actively involved in promoting Ireland’s world-class food as part of the holiday experience.,Tourism Ireland,Semi-state agency,Semi-state agency 013,semistateagency013,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e75,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Taste the Atlantic,Huckberry is actively involved in promoting Ireland's outdoor adventure experiences and culinary offerings through a documentary travel series.,Huckberry,"Branding, Marketing and Distribution","Branding, Marketing and Distribution 004","branding,marketinganddistribution004",live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e76,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Tourism Ireland – promoting Ireland’s world-class food as part of the holiday experience on the island of Ireland,Huckberry is actively involved in promoting Ireland's outdoor adventure experiences and culinary offerings through a documentary travel series.,Huckberry,"Branding, Marketing and Distribution","Branding, Marketing and Distribution 004","branding,marketinganddistribution004",live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e77,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Taste the Atlantic,Actively involved in showcasing local cuisine and food experiences.,Local Chefs,Sales and Retail,Sales and Retail 007,salesandretail007,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e78,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Tourism Ireland – promoting Ireland’s world-class food as part of the holiday experience on the island of Ireland,Actively involved in showcasing local cuisine and food experiences.,Local Chefs,Sales and Retail,Sales and Retail 007,salesandretail007,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e79,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Taste the Atlantic,Food producers are actively involved in the Taste the Atlantic programme by showcasing their seafood products along Ireland’s Wild Atlantic Way.,Food Producers,Producers,Producers 013,producers013,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e7a,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Tourism Ireland – promoting Ireland’s world-class food as part of the holiday experience on the island of Ireland,Food producers are actively involved in the Taste the Atlantic programme by showcasing their seafood products along Ireland’s Wild Atlantic Way.,Food Producers,Producers,Producers 013,producers013,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e7b,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Taste the Atlantic,Seafood producers are actively involved in the Taste the Atlantic programme by showcasing their products along the Wild Atlantic Way.,Seafood Producers,Producers,Producers 025,producers025,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e7c,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Tourism Ireland – promoting Ireland’s world-class food as part of the holiday experience on the island of Ireland,Seafood producers are actively involved in the Taste the Atlantic programme by showcasing their products along the Wild Atlantic Way.,Seafood Producers,Producers,Producers 025,producers025,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e7d,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Taste the Atlantic,Bord Iascaigh Mhara is actively involved in implementing the Taste the Atlantic programme to promote seafood producers along the Wild Atlantic Way.,Bord Iascaigh Mhara,Semi-State Agency,Semi-State Agency 002,semistateagency002,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e7e,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Tourism Ireland – promoting Ireland’s world-class food as part of the holiday experience on the island of Ireland,Bord Iascaigh Mhara is actively involved in implementing the Taste the Atlantic programme to promote seafood producers along the Wild Atlantic Way.,Bord Iascaigh Mhara,Semi-State Agency,Semi-State Agency 002,semistateagency002,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e7f,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Taste the Atlantic,Fáilte Ireland is actively involved in implementing the Taste the Atlantic programme to promote seafood producers along the Wild Atlantic Way.,Fáilte Ireland,Semi-State Agency,Semi-State Agency 005,semistateagency005,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e80,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Tourism Ireland – promoting Ireland’s world-class food as part of the holiday experience on the island of Ireland,Fáilte Ireland is actively involved in implementing the Taste the Atlantic programme to promote seafood producers along the Wild Atlantic Way.,Fáilte Ireland,Semi-State Agency,Semi-State Agency 005,semistateagency005,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e81,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Taste the Atlantic,Tourism Ireland is actively involved in promoting Ireland’s world-class food as part of the holiday experience.,Tourism Ireland,Semi-state agency,Semi-state agency 013,semistateagency013,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e82,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Tourism Ireland – promoting Ireland’s world-class food as part of the holiday experience on the island of Ireland,Tourism Ireland is actively involved in promoting Ireland’s world-class food as part of the holiday experience.,Tourism Ireland,Semi-state agency,Semi-state agency 013,semistateagency013,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e83,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Taste the Atlantic,Actively involved in promoting Ireland's outdoor adventure experiences and culinary offerings through a documentary series.,Huckberry,"Branding, Marketing and Distribution","Branding, Marketing and Distribution 004","branding,marketinganddistribution004",live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e84,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Tourism Ireland – promoting Ireland’s world-class food as part of the holiday experience on the island of Ireland,Actively involved in promoting Ireland's outdoor adventure experiences and culinary offerings through a documentary series.,Huckberry,"Branding, Marketing and Distribution","Branding, Marketing and Distribution 004","branding,marketinganddistribution004",live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e85,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Taste the Atlantic,Implements the programme.,Bord Iascaigh Mhara,Semi-State Agency,Semi-State Agency 002,semistateagency002,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e86,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Tourism Ireland – promoting Ireland’s world-class food as part of the holiday experience on the island of Ireland,Implements the programme.,Bord Iascaigh Mhara,Semi-State Agency,Semi-State Agency 002,semistateagency002,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e87,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Taste the Atlantic,Fáilte Ireland is actively involved in implementing the Taste the Atlantic programme to promote seafood producers along the Wild Atlantic Way.,Fáilte Ireland,Semi-State Agency,Semi-State Agency 005,semistateagency005,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e88,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Tourism Ireland – promoting Ireland’s world-class food as part of the holiday experience on the island of Ireland,Fáilte Ireland is actively involved in implementing the Taste the Atlantic programme to promote seafood producers along the Wild Atlantic Way.,Fáilte Ireland,Semi-State Agency,Semi-State Agency 005,semistateagency005,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e89,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Taste the Atlantic,Tourism Ireland is actively involved in promoting Ireland’s world-class food as part of the holiday experience.,Tourism Ireland,Semi-state agency,Semi-state agency 013,semistateagency013,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e8a,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Tourism Ireland – promoting Ireland’s world-class food as part of the holiday experience on the island of Ireland,Tourism Ireland is actively involved in promoting Ireland’s world-class food as part of the holiday experience.,Tourism Ireland,Semi-state agency,Semi-state agency 013,semistateagency013,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e8b,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Taste the Atlantic,Actively involved in promoting Ireland's outdoor adventure experiences and culinary offerings through a documentary series.,Huckberry,"Branding, Marketing and Distribution","Branding, Marketing and Distribution 004","branding,marketinganddistribution004",live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e8c,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Tourism Ireland – promoting Ireland’s world-class food as part of the holiday experience on the island of Ireland,Actively involved in promoting Ireland's outdoor adventure experiences and culinary offerings through a documentary series.,Huckberry,"Branding, Marketing and Distribution","Branding, Marketing and Distribution 004","branding,marketinganddistribution004",live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e8d,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Taste the Atlantic,Seafood producers are actively involved in the Taste the Atlantic programme by showcasing their products along the Wild Atlantic Way.,Seafood Producers,Producers,Producers 025,producers025,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e8e,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Tourism Ireland – promoting Ireland’s world-class food as part of the holiday experience on the island of Ireland,Seafood producers are actively involved in the Taste the Atlantic programme by showcasing their products along the Wild Atlantic Way.,Seafood Producers,Producers,Producers 025,producers025,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e8f,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Taste the Atlantic,Actively involved in showcasing and promoting local seafood and culinary experiences.,Local Chefs,Sales and Retail,Sales and Retail 007,salesandretail007,live,Food Vision Report,2025-06-26T20:27:53.963Z
685d9f3957f9330c86277e90,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 14,"Continue to develop linkages between  local food and tourism offerings,   including support for business  development and marketing initiatives  to support and promote food and  drink visitor attractions including the  distillery, brewery and tourism sector.",Tourism Ireland – promoting Ireland’s world-class food as part of the holiday experience on the island of Ireland,Actively involved in showcasing and promoting local seafood and culinary experiences.,Local Chefs,Sales and Retail,Sales and Retail 007,salesandretail007,live,Food Vision Report,2025-06-26T20:27:53.963Z
