Speaker,Topic Thoughts,Sentiment,Labels,Category
Deputy Richard Boyd Barrett,The speaker is against carbon tax.,Oppose,"Deputy (TD), People Before Profit Alliance, Political Party",Political Party
The Taoiseach,The speaker believes that increasing tree growth in Ireland is essential for creating a carbon sink and addressing emissions related to climate change.,Support,"Deputy (TD), The Taoiseach (Prime Minister), Government of Ireland",Government of Ireland
Deputy Ruairí Ó Murchú,The speaker believes that imposing a carbon tax alone is insufficient and that fiscal constraints must be changed to effectively address climate change.,Neutral,"Deputy (TD), Sinn Féin, Louth",Political Party
Deputy Denis Naughten,The speaker emphasizes the need for independent scientific advice to properly scrutinize the proposed carbon budget.,Neutral,"Deputy (TD), Independent, Roscommon",Political Party
Deputy Carol Nolan,"The speaker opposes the carbon tax hike, deeming it unsustainable, unfair, and unacceptable.",Oppose,"Deputy (TD), Independent, Offaly",Political Party
Deputy Marian Harkin,"The speaker believes that the agriculture sector was neglected and inadequately funded in the budget, undermining efforts to decarbonise.",Oppose,"Deputy (TD), Independent, Sligo",Political Party
Deputy Marian Harkin,The budget's deferral of promised funding undermines the incentive for farmers to cut emissions.,Oppose,"Deputy (TD), Independent, Sligo",Political Party
Deputy Matt Carthy,"The speaker criticizes the government's carbon tax as detrimental to workers and family farmers, increasing their costs without providing support.",Oppose,"Member of the European Parliament, Deputy (TD), Sinn Féin, Monaghan",Political Party
Deputy Matt Carthy,"The speaker criticizes the government's carbon tax for increasing costs for workers and farmers, making them worse off.",Oppose,"Member of the European Parliament, Deputy (TD), Sinn Féin, Monaghan",Political Party
Deputy Darren O’Rourke,"The speaker contests the government's claims regarding the offset of carbon tax costs for low-income households, highlighting limitations in the supporting research.",Oppose,"Spokesperson on Climate Action, Communications Networks and Transport, Sinn Féin, Meath",Political Party
Deputy Jennifer Whitmore,The speaker believes the Government is not doing enough to address climate change and should ring-fence the carbon tax to assist families.,Support,"Spokesperson on Climate Action, Communications Networks and Transport, Social Democrats, Wicklow",Political Party
Deputy Brian Leddin,The speaker supports carbon tax as a progressive measure that aids in income redistribution and incentivizes emissions reduction.,Support,"Deputy and Spokesperson on Transport, and Climate, Energy, and Communications, Green Party, Limerick",Political Party
Deputy Emer Higgins,The speaker supports measures that encourage public transport to help address carbon emissions.,Support,"Deputy (TD), Fine Gael, Dublin Mid West",Political Party
Deputy Emer Higgins,The speaker supports measures that encourage public transport to address carbon emissions.,Support,"Deputy (TD), Fine Gael, Dublin Mid West",Political Party
Deputy Pa Daly,"The speaker expresses concern that the introduction of additional carbon taxes will unfairly burden workers and families, indicating a negative stance on the current approach to carbon taxation.",Oppose,"Deputy (TD), Sinn Féin, Kerry",Political Party
Deputy Ivana Bacik,The speaker supports the introduction of carbon labelling to empower consumers and reduce carbon emissions.,Support,"Deputy (TD), Spokesperson on Children, Disability, Equality and Integration, Labour Party, Dublin Bay South",Political Party
Deputy Ivana Bacik,The speaker supports the development of carbon labelling to empower consumers and reduce carbon emissions.,Support,"Deputy (TD), Spokesperson on Children, Disability, Equality and Integration, Labour Party, Dublin Bay South",Political Party
Deputy Alan Kelly,The speaker advocates for a standardized carbon footprint label to ensure transparency and support for local producers.,Support,"Deputy (TD), Labour Party, Tipperary",Political Party
Deputy Darren O’Rourke,The speaker supports the need for transparency and accountability in carbon emissions through standardized measures.,Support,"Spokesperson on Climate Action, Communications Networks and Transport, Sinn Féin, Meath",Political Party
Deputy Darren O’Rourke,The speaker supports the need for transparency and accountability in carbon emissions reporting and labeling.,Support,"Spokesperson on Climate Action, Communications Networks and Transport, Sinn Féin, Meath",Political Party
Deputy Ruairí Ó Murchú,The speaker emphasizes the need for carbon footprint labelling and acknowledges its importance in understanding environmental costs.,Support,"Deputy (TD), Sinn Féin, Louth",Political Party
Deputy Ruairí Ó Murchú,The speaker emphasizes the necessity of carbon footprint labelling and international cooperation to address carbon issues effectively.,Support,"Deputy (TD), Sinn Féin, Louth",Political Party
Deputy Martin Browne,"The speaker emphasizes the need for collective action to reduce carbon emissions, particularly targeting key emitters.",Support,"Deputy (TD), Sinn Féin, Tipperary",Political Party
Deputy Jennifer Whitmore,The speaker supports carbon footprint labelling to empower consumers with information about the environmental impact of products.,Support,"Spokesperson on Climate Action, Communications Networks and Transport, Social Democrats, Wicklow",Political Party
Deputy Jennifer Whitmore,The speaker supports carbon footprint labelling as a necessary step for consumer empowerment and informed decision-making.,Support,"Spokesperson on Climate Action, Communications Networks and Transport, Social Democrats, Wicklow",Political Party
Deputy Paul Murphy,"The speaker criticizes the focus on individual carbon footprints, arguing it distracts from the responsibility of major corporations for the climate crisis.",Oppose,"Deputy (TD), People Before Profit Alliance, Political Party",Political Party
Deputy Mick Barry,The speaker supports carbon footprint labeling but views it as a minor step compared to larger issues that need to be addressed.,Support,"Deputy (TD), Dail Eireann (Lower House of the Irish Parliament)",Dail Eireann
Deputy Michael Collins,The speaker opposes carbon footprint labelling due to its potential negative impact on small businesses and the complexity of implementation.,Oppose,"Deputy (TD), Dail Eireann (Lower House of the Irish Parliament)",Dail Eireann
Deputy Michael Healy-Rae,"The speaker opposes carbon footprint labelling, arguing it will increase costs for struggling families.",Oppose,"Deputy (TD), Dail Eireann (Lower House of the Irish Parliament)",Dail Eireann
Deputy Richard O’Donoghue,"The speaker emphasizes that Ireland has a low carbon footprint for milk and beef, advocating for local production over imports to reduce global emissions.",Support,"Deputy (TD), Independent, Limerick",Political Party
Deputy Richard O’Donoghue,The speaker advocates for Ireland's low carbon footprint in agriculture and emphasizes the importance of local production over imports to reduce global emissions.,Support,"Deputy (TD), Independent, Limerick",Political Party
Deputy Thomas Pringle,The speaker supports carbon labelling as a means to educate citizens on carbon footprints but criticizes the Bill for being weak and not addressing systemic issues.,Oppose,"Deputy (TD), Independent, Donegal",Political Party
Deputy Thomas Pringle,The speaker supports carbon labelling as a means to educate citizens on carbon footprints but criticizes the Bill for being weak and not addressing systemic issues in emissions.,Oppose,"Deputy (TD), Independent, Donegal",Political Party
Deputy Thomas Pringle,The speaker supports carbon labelling as a means to educate citizens on carbon footprints but criticizes the current Bill as weak and ineffective in addressing systemic issues related to emissions.,Oppose,"Deputy (TD), Independent, Donegal",Political Party
Deputy Sean Sherlock,The speaker acknowledges the importance of understanding and communicating carbon footprints in consumer choices.,Neutral,"Deputy (TD), Labour Party, Cork",Political Party
Deputy Ruairí Ó Murchú,The speaker emphasizes the need for consolidated efforts and financial mechanisms to address carbon budgets and climate change challenges.,Support,"Deputy (TD), Sinn Féin, Louth",Political Party
Deputy Alan Farrell,The speaker emphasizes the importance of taking action on climate change and fulfilling commitments under the Paris Agreement for the benefit of future generations.,Support,"Deputy (TD), Fine Gael, Dublin Fingal",Political Party
Deputy Alan Farrell,The speaker emphasizes the importance of taking action on climate change and supporting innovation to achieve carbon neutrality.,Support,"Deputy (TD), Fine Gael, Dublin Fingal",Political Party
The Taoiseach,The speaker supports the transition to a climate-resilient and climate-neutral economy by 2050.,Support,"Deputy (TD), The Taoiseach (Prime Minister), Government of Ireland",Government of Ireland
Deputy Eamon Ryan,The speaker supports transitioning to green practices to benefit from low-carbon industries.,Support,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport, Green Party, Dublin Bay South",Political Party
Deputy Eamon Ryan,The speaker supports transitioning to green practices to benefit from low-carbon industries.,Support,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications, Green Party, Department of Environment, Climate and Communications",Political Party
Deputy Eamon Ryan,"The speaker supports a transition to a climate-neutral economy by 2050, emphasizing significant reductions in greenhouse gas emissions.",Support,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport, Green Party, Dublin Bay South",Political Party
Deputy Eamon Ryan,"The speaker supports a transition to a climate-neutral economy by 2050, emphasizing significant reductions in greenhouse gas emissions.",Support,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications, Green Party, Department of Environment, Climate and Communications",Political Party
Deputy Eamon Ryan,"The speaker supports a transition to a climate-neutral economy by 2050, emphasizing the need for significant reductions in greenhouse gas emissions and a strong governance framework to achieve this goal.",Support,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport, Green Party, Dublin Bay South",Political Party
Deputy Eamon Ryan,"The speaker supports a transition to a climate-neutral economy by 2050, emphasizing the need for significant reductions in greenhouse gas emissions and a strong governance framework to achieve this goal.",Support,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications, Green Party, Department of Environment, Climate and Communications",Political Party
Deputy Eamon Ryan,"The speaker supports a transition to a climate-neutral economy by 2050, emphasizing the need for significant reductions in greenhouse gas emissions.",Support,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport, Green Party, Dublin Bay South",Political Party
Deputy Eamon Ryan,"The speaker supports a transition to a climate-neutral economy by 2050, emphasizing the need for significant reductions in greenhouse gas emissions.",Support,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications, Green Party, Department of Environment, Climate and Communications",Political Party
Deputy Eamon Ryan,The speaker supports the establishment of carbon budgets and sectoral emission targets as essential for achieving climate justice and managing emissions effectively.,Support,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport, Green Party, Dublin Bay South",Political Party
Deputy Eamon Ryan,The speaker supports the establishment of carbon budgets and sectoral emission targets as essential for achieving climate justice and managing emissions effectively.,Support,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications, Green Party, Department of Environment, Climate and Communications",Political Party
Deputy Eamon Ryan,The speaker supports the establishment of carbon budgeting and sectoral emission targets as essential for achieving climate justice and managing emissions effectively.,Support,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport, Green Party, Dublin Bay South",Political Party
Deputy Eamon Ryan,The speaker supports the establishment of carbon budgeting and sectoral emission targets as essential for achieving climate justice and managing emissions effectively.,Support,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications, Green Party, Department of Environment, Climate and Communications",Political Party
Deputy Eamon Ryan,The speaker supports the implementation of carbon budgeting and sectoral emission targets as essential for achieving climate justice and managing emissions effectively.,Support,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport, Green Party, Dublin Bay South",Political Party
Deputy Eamon Ryan,The speaker supports the implementation of carbon budgeting and sectoral emission targets as essential for achieving climate justice and managing emissions effectively.,Support,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications, Green Party, Department of Environment, Climate and Communications",Political Party
Deputy Eamon Ryan,The speaker emphasizes the importance of promoting sustainable development and protecting biodiversity in relation to carbon budgets and emissions management.,Support,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport, Green Party, Dublin Bay South",Political Party
Deputy Eamon Ryan,The speaker emphasizes the importance of promoting sustainable development and protecting biodiversity in relation to carbon budgets and emissions management.,Support,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications, Green Party, Department of Environment, Climate and Communications",Political Party
Deputy Eamon Ryan,The speaker supports the development of carbon budgets and sectoral emissions ceilings to promote sustainable development and protect biodiversity.,Support,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport, Green Party, Dublin Bay South",Political Party
Deputy Eamon Ryan,The speaker supports the development of carbon budgets and sectoral emissions ceilings to promote sustainable development and protect biodiversity.,Support,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications, Green Party, Department of Environment, Climate and Communications",Political Party
Deputy Eamon Ryan,The speaker supports the need for a carbon neutral economy and acknowledges that methods to achieve this may evolve over time.,Support,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport, Green Party, Dublin Bay South",Political Party
Deputy Eamon Ryan,The speaker supports the need for a carbon neutral economy and acknowledges that methods to achieve this may evolve over time.,Support,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications, Green Party, Department of Environment, Climate and Communications",Political Party
Deputy Eamon Ryan,The speaker emphasizes the need for a carbon neutral economy and acknowledges that methods to achieve this may evolve over time.,Support,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport, Green Party, Dublin Bay South",Political Party
Deputy Eamon Ryan,The speaker emphasizes the need for a carbon neutral economy and acknowledges that methods to achieve this may evolve over time.,Support,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications, Green Party, Department of Environment, Climate and Communications",Political Party
Deputy Eamon Ryan,The speaker supports a structured approach to achieving carbon neutrality through sectoral emissions ceilings and innovation.,Support,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport, Green Party, Dublin Bay South",Political Party
Deputy Eamon Ryan,The speaker supports a structured approach to achieving carbon neutrality through sectoral emissions ceilings and innovation.,Support,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications, Green Party, Department of Environment, Climate and Communications",Political Party
Deputy Eamon Ryan,Supports efforts to decarbonise the energy sector.,Support,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport, Green Party, Dublin Bay South",Political Party
Deputy Eamon Ryan,Supports efforts to decarbonise the energy sector.,Support,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications, Green Party, Department of Environment, Climate and Communications",Political Party
Deputy Eamon Ryan,Supports efforts to decarbonise the energy sector in Ireland.,Support,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport, Green Party, Dublin Bay South",Political Party
Deputy Eamon Ryan,Supports efforts to decarbonise the energy sector in Ireland.,Support,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications, Green Party, Department of Environment, Climate and Communications",Political Party
Deputy Ruairí Ó Murchú,"The speaker acknowledges the need to deal with emissions and supports the establishment of targets, but criticizes the carbon tax as being burdensome for the poor without providing alternatives.",Oppose,"Deputy (TD), Sinn Féin, Louth",Political Party
Deputy Ruairí Ó Murchú,The speaker acknowledges the need to deal with emissions and supports the establishment of targets but criticizes the carbon tax as being burdensome for the poor without providing alternatives.,Oppose,"Deputy (TD), Sinn Féin, Louth",Political Party
Deputy Denis Naughten,The speaker believes the current approach to carbon emissions is flawed and discriminates against Ireland's agricultural sector.,Oppose,"Deputy (TD), Independent, Roscommon",Political Party
Deputy Denis Naughten,The speaker believes the current approach to carbon emissions is flawed and disproportionately penalizes Ireland's agricultural sector.,Oppose,"Deputy (TD), Independent, Roscommon",Political Party
Deputy Seán Canney,"Agriculture is unfairly categorized in the climate action agenda, and farmers are exemplars in managing the land.",Support,"Deputy (TD), Independent, Galway",Political Party
Deputy Seán Canney,"Agriculture should not be unfairly categorized as a major contributor to carbon emissions, as farmers are exemplars in land stewardship.",Oppose,"Deputy (TD), Independent, Galway",Political Party
Deputy Matt Shanahan,The speaker acknowledges the need for ambitious carbon reduction targets but emphasizes the challenges in achieving them fairly across sectors.,Neutral,"Deputy (TD), Dail Eireann (Lower House of the Irish Parliament)",Dail Eireann
Deputy Johnny Guirke,The speaker supports a significant reduction in emissions and emphasizes the importance of infrastructure projects like the Navan rail line for climate action.,Support,"Deputy (TD), Sinn Féin, Meath",Political Party
Deputy Patrick Costello,The speaker emphasizes the necessity of building a low-carbon future as part of climate action.,Support,"Deputy (TD), Minister of State for Overseas Development Aid and Diaspora, Green Party, Department of Foreign Affair",Political Party
Deputy Joan Collins,The speaker emphasizes the need for a progressive approach to carbon taxes to ensure fairness and support for climate justice.,Support,"Deputy (TD), United Left Alliances, Dublin South Central",Political Party
Deputy Joan Collins,The speaker emphasizes the need for a progressive approach to carbon taxes to ensure equity in climate action.,Support,"Deputy (TD), United Left Alliances, Dublin South Central",Political Party
Deputy Ged Nash,The speaker emphasizes the importance of aligning budget policy and infrastructure spending with carbon neutrality targets.,Support,"Deputy (TD), Labour Party, Louth",Political Party
Deputy Michael McGrath,The speaker supports the implementation of economy-wide carbon budgets to manage and reduce carbon emissions.,Support,"Deputy (TD), Minister for Public Expenditure and Reform, Deputy of the Dail Eireann, Fianna Fáil, Department of Public Expenditure and Reform",Political Party
Deputy Michael McGrath,The speaker supports the implementation of economy-wide carbon budgets and green budgeting to align public investment with climate and environmental objectives.,Support,"Deputy (TD), Minister for Public Expenditure and Reform, Deputy of the Dail Eireann, Fianna Fáil, Department of Public Expenditure and Reform",Political Party
Deputy Michael McGrath,The speaker supports the implementation of economy-wide carbon budgets and sector-specific targets to achieve carbon neutrality.,Support,"Deputy (TD), Minister for Public Expenditure and Reform, Deputy of the Dail Eireann, Fianna Fáil, Department of Public Expenditure and Reform",Political Party
Deputy Michael McGrath,The speaker supports the implementation of economy-wide carbon budgets and accountability for emissions targets.,Support,"Deputy (TD), Minister for Public Expenditure and Reform, Deputy of the Dail Eireann, Fianna Fáil, Department of Public Expenditure and Reform",Political Party
Deputy Ged Nash,The speaker emphasizes the importance of aligning budget policy with binding carbon reduction targets to effectively reduce emissions.,Support,"Deputy (TD), Labour Party, Louth",Political Party
Deputy Ged Nash,The speaker expresses a need for the Minister to prioritize and refocus efforts in sectors like agriculture to meet carbon targets.,Support,"Deputy (TD), Labour Party, Louth",Political Party
Deputy Cathal Berry,The speaker advocates for significant investment in water and wastewater treatment infrastructure to support regional development and address current deficiencies.,Support,"Deputy (TD) for Kildare South, Dail Eireann (Lower House of the Irish Parliament)",Dail Eireann
Deputy Cathal Berry,The speaker emphasizes the urgent need for investment in water treatment infrastructure to address issues like leakage and improve services in rural areas.,Neutral,"Deputy (TD) for Kildare South, Dail Eireann (Lower House of the Irish Parliament)",Dail Eireann
The Taoiseach,The speaker acknowledges the impact of data centres on electricity demand and supports strategic planning to manage their growth and associated carbon implications.,Support,"Deputy (TD), The Taoiseach (Prime Minister), Government of Ireland",Government of Ireland
The Taoiseach,The speaker acknowledges the impact of data centres on electricity demand and supports strategic planning to manage their growth and carbon offsetting initiatives.,Support,"Deputy (TD), The Taoiseach (Prime Minister), Government of Ireland",Government of Ireland
Deputy Martin Browne,"The speaker expresses strong opposition to the importation of peat from far away, emphasizing the negative impact on the horticulture sector and the jobs it supports.",Oppose,"Deputy (TD), Sinn Féin, Tipperary",Political Party
Deputy Ivana Bacik,The speaker advocates for urgent action to reduce carbon emissions and transition away from fossil fuels.,Support,"Deputy (TD), Spokesperson on Children, Disability, Equality and Integration, Labour Party, Dublin Bay South",Political Party
Deputy Ivana Bacik,The speaker advocates for a rapid transition away from fossil fuels to achieve net zero emissions.,Support,"Deputy (TD), Spokesperson on Children, Disability, Equality and Integration, Labour Party, Dublin Bay South",Political Party
Deputy Jennifer Whitmore,The speaker opposes the phasing-in of fossil fuels and advocates for a transition away from oil dependency to address climate change.,Oppose,"Spokesperson on Climate Action, Communications Networks and Transport, Social Democrats, Wicklow",Political Party
Minister of State at the Department of Foreign Affairs (Deputy Colm Brophy),The speaker supports reducing reliance on fossil fuels and has committed to ending new licenses for gas exploration and extraction.,Support,"Deputy (TD), Department of Foreign Affairs",Department of Foreign Affair
Deputy Matt Carthy,"The speaker criticizes the government's approach to carbon taxes, stating it burdens ordinary people instead of providing support for climate targets.",Oppose,"Member of the European Parliament, Deputy (TD), Sinn Féin, Monaghan",Political Party
Deputy Réada Cronin,"The speaker emphasizes the urgent need for radical changes to address carbon emissions, rejecting superficial solutions.",Oppose,"Deputy (TD), Sinn Féin, Kildare North",Political Party
Deputy Réada Cronin,The speaker emphasizes the urgent need to reduce carbon emissions significantly as part of a just transition.,Support,"Deputy (TD), Sinn Féin, Kildare North",Political Party
Deputy Louise O’Reilly,Reducing emissions is essential and the only viable approach to tackle the climate crisis.,Support,"Deputy and Spokesperson on Enterprise, Trade and Employment, Sinn Féin, Dublin Fingal",Political Party
Deputy Bríd Smith,The speaker believes there is no real transition away from fossil fuels and criticizes the inadequacy of current emissions targets.,Oppose,"Deputy, Member of the Dail Eireann (the lower house of the Irish Parliament), People Before Profit Alliance, Political Party",Political Party
Deputy Bríd Smith,"The speaker believes there is no real transition away from fossil fuels, as carbon emissions continue to rise despite claims of progress.",Oppose,"Deputy, Member of the Dail Eireann (the lower house of the Irish Parliament), People Before Profit Alliance, Political Party",Political Party
Deputy Richard Boyd Barrett,The current ten-year rule does not effectively reduce emissions as it puts taxi drivers out of business without addressing the number of polluting vehicles on the road.,Oppose,"Deputy (TD), People Before Profit Alliance, Political Party",Political Party
Deputy Martin Kenny,The speaker believes that farmers are willing to contribute to carbon neutrality but lack the necessary support and incentives from the government to do so.,Support,"Spokesperson on Justice and Equality, and Deputy for Sligo Leitrim, Sinn Féin, Leitrim",Political Party
Deputy Martin Browne,The speaker acknowledges the role of forests in meeting EU emissions reduction targets but highlights the challenges in achieving afforestation goals.,Neutral,"Deputy (TD), Sinn Féin, Tipperary",Political Party
Deputy Richard O’Donoghue,"The speaker supports the development of alternatives to emissions reduction, emphasizing the need for immediate options rather than ultimatums.",Support,"Deputy (TD), Independent, Limerick",Political Party
Deputy Mary Lou McDonald,"The speaker opposes the carbon tax hike, arguing it adds pressure on struggling households.",Oppose,"President, Sinn Féin, Dublin Central",Political Party
Deputy Mary Lou McDonald,"The speaker opposes an increase in carbon tax, arguing it cannot be justified given the current financial pressures on people.",Oppose,"President, Sinn Féin, Dublin Central",Political Party
The Taoiseach,"The carbon tax is structured to benefit those with the lowest incomes, supported by evidence-based research.",Support,"Deputy (TD), The Taoiseach (Prime Minister), Government of Ireland",Government of Ireland
The Taoiseach,The speaker acknowledges the impacts of the carbon tax and notes the significant increase in the fuel allowance.,Neutral,"Deputy (TD), The Taoiseach (Prime Minister), Government of Ireland",Government of Ireland
Deputy Danny Healy-Rae,The speaker opposes the carbon tax and believes it will harm the economy and people's livelihoods.,Oppose,"Deputy (TD), Dail Eireann (Lower House of the Irish Parliament)",Dail Eireann
The Taoiseach,"The speaker acknowledges the impact of carbon-related issues but emphasizes that current cost-of-living increases are primarily due to external factors like war and pandemic, not the carbon tax.",Neutral,"Deputy (TD), The Taoiseach (Prime Minister), Government of Ireland",Government of Ireland
The Taoiseach,The speaker believes that current efforts regarding carbon emissions are insufficient and acknowledges an increase in emissions.,Oppose,"Deputy (TD), The Taoiseach (Prime Minister), Government of Ireland",Government of Ireland
The Taoiseach,The speaker believes that current efforts regarding carbon emissions are insufficient and that they are increasing.,Oppose,"Deputy (TD), The Taoiseach (Prime Minister), Government of Ireland",Government of Ireland
Deputy Danny Healy-Rae,The speaker believes that the government is merely imposing a carbon tax without addressing deeper issues.,Oppose,"Deputy (TD), Dail Eireann (Lower House of the Irish Parliament)",Dail Eireann
Deputy Matt Shanahan,The speaker emphasizes the need for clarity and guarantees for the private and agricultural sectors regarding future carbon reduction targets and accountability.,Neutral,"Deputy (TD), Dail Eireann (Lower House of the Irish Parliament)",Dail Eireann
Deputy Matt Shanahan,The speaker emphasizes the need for clarity and guarantees for the private and agricultural sectors regarding carbon reduction targets and accountability for public sector failures.,Neutral,"Deputy (TD), Dail Eireann (Lower House of the Irish Parliament)",Dail Eireann
The Taoiseach,"The speaker supports significant carbon reduction targets, aiming for a 51% decrease by 2030 relative to 2018 levels.",Support,"Deputy (TD), The Taoiseach (Prime Minister), Government of Ireland",Government of Ireland
The Taoiseach,"The speaker acknowledges the need for significant reductions in carbon emissions, targeting a 51% reduction by 2030 as mandated by the Climate Action and Low Carbon Development (Amendment) Act 2021.",Neutral,"Deputy (TD), The Taoiseach (Prime Minister), Government of Ireland",Government of Ireland
Deputy Mattie McGrath,The speaker criticizes the government's reliance on carbon tax and highlights the obstacles faced by individuals and farmers trying to contribute to renewable energy.,Oppose,"Deputy (TD), Dail Eireann (Lower House of the Irish Parliament)",Dail Eireann
Deputy Michael Collins,"The speaker opposes the increase of carbon taxes, arguing it burdens hardworking people without providing reliable alternatives.",Oppose,"Deputy (TD), Dail Eireann (Lower House of the Irish Parliament)",Dail Eireann
Deputy Michael Collins,"The speaker opposes the increase of carbon taxes, arguing it burdens hard-working people without providing reliable alternatives.",Oppose,"Deputy (TD), Dail Eireann (Lower House of the Irish Parliament)",Dail Eireann
Deputy Darren O’Rourke,The speaker advocates for immediate and radical action to reduce carbon emissions and meet climate targets.,Support,"Spokesperson on Climate Action, Communications Networks and Transport, Sinn Féin, Meath",Political Party
Deputy Darren O’Rourke,The speaker advocates for urgent action to reduce carbon emissions and supports the proposed carbon budgets.,Support,"Spokesperson on Climate Action, Communications Networks and Transport, Sinn Féin, Meath",Political Party
Deputy Darren O’Rourke,Urgent action is needed to reduce carbon emissions and meet targets.,Support,"Spokesperson on Climate Action, Communications Networks and Transport, Sinn Féin, Meath",Political Party
Deputy Ruairí Ó Murchú,Supports carbon budgets but is concerned about the delivery and effectiveness of related projects.,Neutral,"Deputy (TD), Sinn Féin, Louth",Political Party
Deputy Ruairí Ó Murchú,Supports carbon budgets but is concerned about the delivery and effectiveness of current policies.,Neutral,"Deputy (TD), Sinn Féin, Louth",Political Party
Deputy Ruairí Ó Murchú,Supports carbon budgets but expresses serious concerns about their delivery and effectiveness.,Neutral,"Deputy (TD), Sinn Féin, Louth",Political Party
Deputy Patricia Ryan,Supports the need for serious progress on sectoral carbon budgets and emission reduction targets.,Support,"Deputy (TD) for Kildare South, Sinn Féin, Kildare",Political Party
Deputy Patricia Ryan,The speaker supports the need for serious progress on sectoral carbon budgets and expresses concerns about the government's approach to achieving emission reduction targets.,Support,"Deputy (TD) for Kildare South, Sinn Féin, Kildare",Political Party
Deputy Martin Browne,"The speaker emphasizes the need for equality in climate action, criticizing measures that disproportionately impact the financially disadvantaged.",Oppose,"Deputy (TD), Sinn Féin, Tipperary",Political Party
Deputy Martin Browne,The speaker emphasizes the need for equitable carbon reduction measures that do not disproportionately burden the financially disadvantaged.,Support,"Deputy (TD), Sinn Féin, Tipperary",Political Party
Deputy Réada Cronin,Supports carbon budgets and expresses urgency in addressing carbon emissions.,Support,"Deputy (TD), Sinn Féin, Kildare North",Political Party
Deputy Réada Cronin,Supports carbon budgets and acknowledges the urgency of addressing carbon emissions.,Support,"Deputy (TD), Sinn Féin, Kildare North",Political Party
Deputy Jennifer Whitmore,"The speaker believes the current carbon budgets do not meet the promised 7% annual reduction in greenhouse gas emissions, falling short at approximately 5.7%.",Oppose,"Spokesperson on Climate Action, Communications Networks and Transport, Social Democrats, Wicklow",Political Party
Deputy Jennifer Whitmore,"The speaker believes that the current carbon budgets do not meet the promised 7% annual reduction in greenhouse gas emissions, falling short at approximately 5.7%.",Oppose,"Spokesperson on Climate Action, Communications Networks and Transport, Social Democrats, Wicklow",Political Party
Deputy Jennifer Whitmore,"The speaker believes that the current carbon budgets will not meet the promised 7% annual reduction in greenhouse gas emissions, falling short at approximately 5.7%.",Oppose,"Spokesperson on Climate Action, Communications Networks and Transport, Social Democrats, Wicklow",Political Party
Deputy Jennifer Whitmore,The speaker emphasizes the importance of effective implementation of carbon budgets and expresses concern over the lack of progress towards meeting climate targets.,Oppose,"Spokesperson on Climate Action, Communications Networks and Transport, Social Democrats, Wicklow",Political Party
Deputy John McGuinness,The speaker supports a sensible approach to carbon tax but seeks clarity on offsets and their impact on vulnerable populations.,Support,"Deputy (TD), Fianna Fáil, Kilkenny",Political Party
Deputy Paul Murphy,The speaker believes the current carbon budgets are inadequate and not aligned with scientific recommendations or the commitments of the Paris Agreement.,Oppose,"Deputy (TD), People Before Profit Alliance, Political Party",Political Party
Deputy Paul Murphy,The speaker believes the current carbon budgets are inadequate and not aligned with scientific recommendations or the Paris Agreement commitments.,Oppose,"Deputy (TD), People Before Profit Alliance, Political Party",Political Party
Deputy John Lahart,The speaker emphasizes the need for urgent action to reduce carbon emissions and supports localized carbon budgeting to enhance community engagement.,Support,"Deputy for Dublin South West, Fianna Fáil, Dublin",Political Party
